Store,Dept,Date,Weekly_Pred,Wk
1.0,21.0,2012-08-31,7992.255380511284,35
1.0,22.0,2012-07-06,7363.1628313064575,27
1.0,22.0,2012-07-13,7299.405153036118,28
1.0,22.0,2012-07-20,7545.922014951706,29
1.0,22.0,2012-07-27,7627.761115312576,30
1.0,22.0,2012-08-03,7808.663658380508,31
1.0,22.0,2012-08-10,7533.481022357941,32
1.0,22.0,2012-08-17,7979.120332479477,33
1.0,22.0,2012-08-24,7261.485831737518,34
1.0,22.0,2012-08-31,7745.499117612839,35
1.0,23.0,2012-07-06,21082.04884004593,27
1.0,23.0,2012-07-13,18988.44475030899,28
1.0,23.0,2012-07-20,20055.70619726181,29
1.0,23.0,2012-07-27,19022.941842079163,30
1.0,23.0,2012-08-03,21433.210226535797,31
1.0,23.0,2012-08-10,20624.6658039093,32
1.0,23.0,2012-08-17,23951.28302383423,33
1.0,23.0,2012-08-24,26530.063260555267,34
1.0,23.0,2012-08-31,18100.635410308838,35
1.0,24.0,2012-07-06,3712.113022685051,27
1.0,24.0,2012-07-13,3909.2087535858154,28
1.0,24.0,2012-07-20,4413.202341914177,29
1.0,24.0,2012-07-27,5770.723201990128,30
1.0,24.0,2012-08-03,8706.079436063766,31
1.0,24.0,2012-08-10,10037.134910464287,32
1.0,24.0,2012-08-17,15259.355209946632,33
1.0,24.0,2012-08-24,14799.9380133152,34
1.0,24.0,2012-08-31,5271.094743490219,35
1.0,25.0,2012-07-06,9375.285987973213,27
1.0,25.0,2012-07-13,8868.345068335533,28
1.0,25.0,2012-07-20,8967.58527636528,29
1.0,25.0,2012-07-27,8740.26532638073,30
1.0,25.0,2012-08-03,9852.10715675354,31
1.0,25.0,2012-08-10,9325.692922472954,32
1.0,25.0,2012-08-17,9810.92242026329,33
1.0,25.0,2012-08-24,9856.584061145782,34
1.0,25.0,2012-08-31,8932.825669407845,35
1.0,26.0,2012-07-06,5023.144651889801,27
1.0,26.0,2012-07-13,4487.852648258209,28
1.0,26.0,2012-07-20,4760.731125116348,29
1.0,26.0,2012-07-27,4233.350039720535,30
1.0,26.0,2012-08-03,5187.724956035614,31
1.0,26.0,2012-08-10,4781.319859743118,32
1.0,26.0,2012-08-17,5365.7696743011475,33
1.0,26.0,2012-08-24,5185.647479295731,34
1.0,26.0,2012-08-31,4848.670785188675,35
1.0,27.0,2012-07-06,728.3666250035167,27
1.0,27.0,2012-07-13,872.7236211150885,28
1.0,27.0,2012-07-20,849.1170482560992,29
1.0,27.0,2012-07-27,897.4170235469937,30
1.0,27.0,2012-08-03,1159.5391268730164,31
1.0,27.0,2012-08-10,1083.4063378199935,32
1.0,27.0,2012-08-17,1644.9503522664309,33
1.0,27.0,2012-08-24,1902.4341297075152,34
1.0,27.0,2012-08-31,1093.0364807024598,35
1.0,28.0,2012-07-06,259.10063448548317,27
1.0,28.0,2012-07-13,262.61248525977135,28
1.0,28.0,2012-07-20,302.41304618120193,29
1.0,28.0,2012-07-27,280.83986896276474,30
1.0,28.0,2012-08-03,306.31481873989105,31
1.0,28.0,2012-08-10,268.692481726408,32
1.0,28.0,2012-08-17,253.3887504041195,33
1.0,28.0,2012-08-24,267.1509832441807,34
1.0,28.0,2012-08-31,271.4781304895878,35
1.0,29.0,2012-07-06,3877.456618309021,27
1.0,29.0,2012-07-13,3794.530793428421,28
1.0,29.0,2012-07-20,3898.975062608719,29
1.0,29.0,2012-07-27,3757.5511515140533,30
1.0,29.0,2012-08-03,4374.984045505524,31
1.0,29.0,2012-08-10,3939.2669184207916,32
1.0,29.0,2012-08-17,4489.161580562592,33
1.0,29.0,2012-08-24,4408.716930627823,34
1.0,29.0,2012-08-31,3822.007646560669,35
1.0,30.0,2012-07-06,3150.8419696092606,27
1.0,30.0,2012-07-13,3013.608188331127,28
1.0,30.0,2012-07-20,3224.3816021978855,29
1.0,30.0,2012-07-27,2889.1991149783134,30
1.0,30.0,2012-08-03,3207.499049425125,31
1.0,30.0,2012-08-10,2937.6945007145405,32
1.0,30.0,2012-08-17,3397.4109232127666,33
1.0,30.0,2012-08-24,3341.6137520074844,34
1.0,30.0,2012-08-31,2424.5203130841255,35
1.0,31.0,2012-07-06,1436.2511090040207,27
1.0,31.0,2012-07-13,1544.0267046689987,28
1.0,31.0,2012-07-20,1852.070049226284,29
1.0,31.0,2012-07-27,2231.147839844227,30
1.0,31.0,2012-08-03,3897.072877764702,31
1.0,31.0,2012-08-10,4110.360310137272,32
1.0,31.0,2012-08-17,7858.5589636564255,33
1.0,31.0,2012-08-24,9358.15335893631,34
1.0,31.0,2012-08-31,2280.7948843836784,35
1.0,32.0,2012-07-06,6625.478212118149,27
1.0,32.0,2012-07-13,5690.96139216423,28
1.0,32.0,2012-07-20,5967.053603649139,29
1.0,32.0,2012-07-27,6363.484044611454,30
1.0,32.0,2012-08-03,6446.925659060478,31
1.0,32.0,2012-08-10,5892.246096611023,32
1.0,32.0,2012-08-17,5690.417937636375,33
1.0,32.0,2012-08-24,5565.98127245903,34
1.0,32.0,2012-08-31,6019.8418853878975,35
1.0,33.0,2012-07-06,4431.774608373642,27
1.0,33.0,2012-07-13,4228.674668073654,28
1.0,33.0,2012-07-20,4747.3213176727295,29
1.0,33.0,2012-07-27,5231.334178924561,30
1.0,33.0,2012-08-03,7167.171803236008,31
1.0,33.0,2012-08-10,8159.67142701149,32
1.0,33.0,2012-08-17,12422.457824468613,33
1.0,33.0,2012-08-24,12090.977337121964,34
1.0,33.0,2012-08-31,4427.5704255104065,35
1.0,34.0,2012-07-06,12130.126167297363,27
1.0,34.0,2012-07-13,11553.47307062149,28
1.0,34.0,2012-07-20,11691.316444396973,29
1.0,34.0,2012-07-27,10795.202004432678,30
1.0,34.0,2012-08-03,12620.047502040863,31
1.0,34.0,2012-08-10,11543.235915660858,32
1.0,34.0,2012-08-17,12385.983841896057,33
1.0,34.0,2012-08-24,12100.340572834015,34
1.0,34.0,2012-08-31,10682.168477535248,35
1.0,35.0,2012-07-06,2393.5706163085997,27
1.0,35.0,2012-07-13,2375.3542071804404,28
1.0,35.0,2012-07-20,2321.5609578192234,29
1.0,35.0,2012-07-27,2090.827389381826,30
1.0,35.0,2012-08-03,2249.1101708598435,31
1.0,35.0,2012-08-10,2049.890011653304,32
1.0,35.0,2012-08-17,2312.1628023721278,33
1.0,35.0,2012-08-24,2369.8827648311853,34
1.0,35.0,2012-08-31,2179.0507870726287,35
1.0,36.0,2012-07-06,2524.330230087042,27
1.0,36.0,2012-07-13,1710.4407142400742,28
1.0,36.0,2012-07-20,1466.1555260121822,29
1.0,36.0,2012-07-27,1246.173996835947,30
1.0,36.0,2012-08-03,1057.642636835575,31
1.0,36.0,2012-08-10,780.4761683046818,32
1.0,36.0,2012-08-17,574.1174605488777,33
1.0,36.0,2012-08-24,483.97165235877037,34
1.0,36.0,2012-08-31,441.4292785525322,35
1.0,37.0,2012-07-06,2646.6274015009403,27
1.0,37.0,2012-07-13,2560.2359181046486,28
1.0,37.0,2012-07-20,2511.6246231496334,29
1.0,37.0,2012-07-27,2549.746821641922,30
1.0,37.0,2012-08-03,2924.695852726698,31
1.0,37.0,2012-08-10,2626.420436799526,32
1.0,37.0,2012-08-17,2833.5345726013184,33
1.0,37.0,2012-08-24,2606.3019795119762,34
1.0,37.0,2012-08-31,2893.7946941256523,35
1.0,38.0,2012-07-06,70541.1709022522,27
1.0,38.0,2012-07-13,75269.76154327393,28
1.0,38.0,2012-07-20,61580.31380081177,29
1.0,38.0,2012-07-27,68219.04556655884,30
1.0,38.0,2012-08-03,89829.54787063599,31
1.0,38.0,2012-08-10,69391.45567321777,32
1.0,38.0,2012-08-17,59867.04503250122,33
1.0,38.0,2012-08-24,65872.88355636597,34
1.0,38.0,2012-08-31,75219.60911560059,35
1.0,40.0,2012-07-06,54487.55379867554,27
1.0,40.0,2012-07-13,55002.742049217224,28
1.0,40.0,2012-07-20,53716.025753974915,29
1.0,40.0,2012-07-27,53109.56963348389,30
1.0,40.0,2012-08-03,57023.978214263916,31
1.0,40.0,2012-08-10,54507.07249259949,32
1.0,40.0,2012-08-17,55388.04549026489,33
1.0,40.0,2012-08-24,55301.353019714355,34
1.0,40.0,2012-08-31,59732.72001838684,35
1.0,41.0,2012-07-06,638.3351520299911,27
1.0,41.0,2012-07-13,624.6427802443504,28
1.0,41.0,2012-07-20,699.7161277532578,29
1.0,41.0,2012-07-27,789.3172369003296,30
1.0,41.0,2012-08-03,907.5802263617516,31
1.0,41.0,2012-08-10,1128.8293415904045,32
1.0,41.0,2012-08-17,1256.2872012257576,33
1.0,41.0,2012-08-24,1441.5424337983131,34
1.0,41.0,2012-08-31,2137.6406672000885,35
1.0,42.0,2012-07-06,8394.166074991226,27
1.0,42.0,2012-07-13,7921.843332767487,28
1.0,42.0,2012-07-20,8133.249302387238,29
1.0,42.0,2012-07-27,7863.223915338516,30
1.0,42.0,2012-08-03,8708.121682405472,31
1.0,42.0,2012-08-10,8169.381931304932,32
1.0,42.0,2012-08-17,8004.956402540207,33
1.0,42.0,2012-08-24,7273.5186858177185,34
1.0,42.0,2012-08-31,8465.620796203613,35
1.0,44.0,2012-07-06,4341.097848773003,27
1.0,44.0,2012-07-13,4457.611240327358,28
1.0,44.0,2012-07-20,4346.466019272804,29
1.0,44.0,2012-07-27,4459.260773897171,30
1.0,44.0,2012-08-03,4519.443363726139,31
1.0,44.0,2012-08-10,4575.006122767925,32
1.0,44.0,2012-08-17,4511.97146987915,33
1.0,44.0,2012-08-24,4900.42262005806,34
1.0,44.0,2012-08-31,5047.330118656158,35
1.0,46.0,2012-07-06,19744.221153616905,27
1.0,46.0,2012-07-13,19438.668290019035,28
1.0,46.0,2012-07-20,19225.254588127136,29
1.0,46.0,2012-07-27,18236.246616840363,30
1.0,46.0,2012-08-03,19738.462543845177,31
1.0,46.0,2012-08-10,18240.29045379162,32
1.0,46.0,2012-08-17,18393.13758969307,33
1.0,46.0,2012-08-24,18787.51586842537,34
1.0,46.0,2012-08-31,19376.915645837784,35
1.0,47.0,2012-07-27,39.51389220356941,30
1.0,47.0,2012-08-10,48.22909577190876,32
1.0,48.0,2012-07-06,828.6114023327827,27
1.0,48.0,2012-07-13,603.5833188891411,28
1.0,48.0,2012-07-20,606.8387529850006,29
1.0,48.0,2012-07-27,1191.397217452526,30
1.0,48.0,2012-08-03,878.1426436305046,31
1.0,48.0,2012-08-10,1091.930969297886,32
1.0,48.0,2012-08-17,1185.5234684944153,33
1.0,48.0,2012-08-31,1922.4842044711113,35
1.0,49.0,2012-07-06,9599.855845808983,27
1.0,49.0,2012-07-13,10116.640728473663,28
1.0,49.0,2012-07-20,11497.866861820221,29
1.0,49.0,2012-07-27,11218.697801351547,30
1.0,49.0,2012-08-03,12200.944148898125,31
1.0,49.0,2012-08-10,11848.62427353859,32
1.0,49.0,2012-08-17,11971.118612647057,33
1.0,49.0,2012-08-24,12685.608253240585,34
1.0,49.0,2012-08-31,11092.016147255898,35
1.0,52.0,2012-07-06,1271.3167600957677,27
1.0,52.0,2012-07-13,1375.5251521933824,28
1.0,52.0,2012-07-20,968.0934560112655,29
1.0,52.0,2012-07-27,1067.7141762375832,30
1.0,52.0,2012-08-03,1176.9948610877618,31
1.0,52.0,2012-08-10,1253.2441320028156,32
1.0,52.0,2012-08-17,1411.2090919017792,33
1.0,52.0,2012-08-24,1600.5820497879758,34
1.0,52.0,2012-08-31,1722.1447987155989,35
1.0,54.0,2012-07-06,27.869734406471252,27
1.0,54.0,2012-07-13,8.28496527671814,28
1.0,54.0,2012-07-20,63.699657052755356,29
1.0,54.0,2012-07-27,21.396276652812958,30
1.0,54.0,2012-08-03,12.900877356529236,31
1.0,54.0,2012-08-10,13.300452500581741,32
1.0,54.0,2012-08-17,32.828499376773834,33
1.0,54.0,2012-08-24,-25.639482855796814,34
1.0,54.0,2012-08-31,-6.595093071460724,35
1.0,55.0,2012-07-06,8734.124717712402,27
1.0,55.0,2012-07-13,9277.022597789764,28
1.0,55.0,2012-07-20,7951.146804094315,29
1.0,55.0,2012-07-27,8174.689098596573,30
1.0,55.0,2012-08-03,8519.221467494965,31
1.0,55.0,2012-08-10,8074.768010377884,32
1.0,55.0,2012-08-17,7344.790391921997,33
1.0,55.0,2012-08-24,6125.903669118881,34
1.0,55.0,2012-08-31,8097.380285978317,35
1.0,56.0,2012-07-06,1710.8684951663017,27
1.0,56.0,2012-07-13,1292.9321427345276,28
1.0,56.0,2012-07-20,1033.2833258509636,29
1.0,56.0,2012-07-27,987.2635506987572,30
1.0,56.0,2012-08-03,802.5392423868179,31
1.0,56.0,2012-08-10,504.0008636713028,32
1.0,56.0,2012-08-17,518.0250564813614,33
1.0,56.0,2012-08-24,531.4682334661484,34
1.0,56.0,2012-08-31,933.7160651683807,35
1.0,58.0,2012-07-06,2875.448315143585,27
1.0,58.0,2012-07-13,3481.025393486023,28
1.0,58.0,2012-07-20,3267.8177428245544,29
1.0,58.0,2012-07-27,3300.298662185669,30
1.0,58.0,2012-08-03,3567.371591567993,31
1.0,58.0,2012-08-10,2774.098924636841,32
1.0,58.0,2012-08-17,3614.558044910431,33
1.0,58.0,2012-08-24,3796.1062412261963,34
1.0,58.0,2012-08-31,3303.3773765563965,35
1.0,59.0,2012-07-06,-59.76921033859253,27
1.0,59.0,2012-07-13,-119.94093251228333,28
1.0,59.0,2012-07-20,-156.74874639511108,29
1.0,59.0,2012-07-27,-137.41724252700806,30
1.0,59.0,2012-08-03,-78.07077217102051,31
1.0,59.0,2012-08-10,-151.6131501197815,32
1.0,59.0,2012-08-17,-114.77753233909607,33
1.0,59.0,2012-08-24,-109.73459649085999,34
1.0,59.0,2012-08-31,-106.47068929672241,35
1.0,60.0,2012-07-06,984.4454258605838,27
1.0,60.0,2012-07-13,787.5379017665982,28
1.0,60.0,2012-07-20,801.1769173666835,29
1.0,60.0,2012-07-27,910.3757655918598,30
1.0,60.0,2012-08-03,1169.1234837397933,31
1.0,60.0,2012-08-10,762.4669051617384,32
1.0,60.0,2012-08-17,843.7717885896564,33
1.0,60.0,2012-08-24,787.5524540618062,34
1.0,60.0,2012-08-31,1093.1133969649673,35
1.0,67.0,2012-07-06,4933.694008111954,27
1.0,67.0,2012-07-13,5116.809345245361,28
1.0,67.0,2012-07-20,5112.163835763931,29
1.0,67.0,2012-07-27,4916.760308980942,30
1.0,67.0,2012-08-03,5357.33244395256,31
1.0,67.0,2012-08-10,5101.097521781921,32
1.0,67.0,2012-08-17,5063.2234582901,33
1.0,67.0,2012-08-24,4936.2669286727905,34
1.0,67.0,2012-08-31,5486.798556566238,35
1.0,71.0,2012-07-06,2737.4038780778646,27
1.0,71.0,2012-07-13,2854.806343704462,28
1.0,71.0,2012-07-20,3074.678578108549,29
1.0,71.0,2012-07-27,3111.9993875324726,30
1.0,71.0,2012-08-03,3324.9395873099566,31
1.0,71.0,2012-08-10,3329.73246884346,32
1.0,71.0,2012-08-17,4006.279965862632,33
1.0,71.0,2012-08-24,3435.60100543499,34
1.0,71.0,2012-08-31,3048.4776797145605,35
1.0,72.0,2012-07-06,34121.978720963,27
1.0,72.0,2012-07-13,37345.372618854046,28
1.0,72.0,2012-07-20,35791.533898711205,29
1.0,72.0,2012-07-27,36914.83746147156,30
1.0,72.0,2012-08-03,39034.28024369478,31
1.0,72.0,2012-08-10,38561.61761254072,32
1.0,72.0,2012-08-17,40017.693624556065,33
1.0,72.0,2012-08-24,39815.50622498989,34
1.0,72.0,2012-08-31,44138.64056557417,35
1.0,74.0,2012-07-06,11993.886837244034,27
1.0,74.0,2012-07-13,12161.545325756073,28
1.0,74.0,2012-07-20,11435.262958049774,29
1.0,74.0,2012-07-27,12302.724714040756,30
1.0,74.0,2012-08-03,14175.80425977707,31
1.0,74.0,2012-08-10,13189.670582532883,32
1.0,74.0,2012-08-17,14741.307058811188,33
1.0,74.0,2012-08-24,14526.432124853134,34
1.0,74.0,2012-08-31,12766.211419582367,35
1.0,79.0,2012-07-06,37794.61411035061,27
1.0,79.0,2012-07-13,32606.43913269043,28
1.0,79.0,2012-07-20,30487.25949215889,29
1.0,79.0,2012-07-27,29987.79802966118,30
1.0,79.0,2012-08-03,45695.44886517525,31
1.0,79.0,2012-08-10,32130.381889104843,32
1.0,79.0,2012-08-17,32129.529908418655,33
1.0,79.0,2012-08-24,30640.757081270218,34
1.0,79.0,2012-08-31,42081.25151240826,35
1.0,80.0,2012-07-06,20466.234999656677,27
1.0,80.0,2012-07-13,17867.751196861267,28
1.0,80.0,2012-07-20,17700.42984199524,29
1.0,80.0,2012-07-27,16536.073654174805,30
1.0,80.0,2012-08-03,21004.625254631042,31
1.0,80.0,2012-08-10,19656.98083114624,32
1.0,80.0,2012-08-17,19407.08711719513,33
1.0,80.0,2012-08-24,19246.2697224617,34
1.0,80.0,2012-08-31,21032.948566913605,35
1.0,81.0,2012-07-06,33125.78129148483,27
1.0,81.0,2012-07-13,31389.686778068542,28
1.0,81.0,2012-07-20,30724.770483016968,29
1.0,81.0,2012-07-27,29656.06081390381,30
1.0,81.0,2012-08-03,32411.626479148865,31
1.0,81.0,2012-08-10,31940.583423614502,32
1.0,81.0,2012-08-17,31410.79177236557,33
1.0,81.0,2012-08-24,29577.657482147217,34
1.0,81.0,2012-08-31,31522.885637283325,35
1.0,82.0,2012-07-06,20411.568299293518,27
1.0,82.0,2012-07-13,19554.385252952576,28
1.0,82.0,2012-07-20,19183.316417098045,29
1.0,82.0,2012-07-27,18336.03597033024,30
1.0,82.0,2012-08-03,20333.644352555275,31
1.0,82.0,2012-08-10,18949.412680983543,32
1.0,82.0,2012-08-17,18674.46020102501,33
1.0,82.0,2012-08-24,17456.823489427567,34
1.0,82.0,2012-08-31,19630.47090113163,35
1.0,83.0,2012-07-06,6144.209780156612,27
1.0,83.0,2012-07-13,6132.472097754478,28
1.0,83.0,2012-07-20,5288.145449757576,29
1.0,83.0,2012-07-27,4426.771490514278,30
1.0,83.0,2012-08-03,5909.368917286396,31
1.0,83.0,2012-08-10,6472.252277731895,32
1.0,83.0,2012-08-17,5857.8929741978645,33
1.0,83.0,2012-08-24,4916.249063134193,34
1.0,83.0,2012-08-31,5428.384060025215,35
1.0,85.0,2012-07-06,3234.411607503891,27
1.0,85.0,2012-07-13,2779.928423166275,28
1.0,85.0,2012-07-20,2975.504582643509,29
1.0,85.0,2012-07-27,2884.3169915676117,30
1.0,85.0,2012-08-03,2880.3498628139496,31
1.0,85.0,2012-08-10,2682.6541204452515,32
1.0,85.0,2012-08-17,3079.279786348343,33
1.0,85.0,2012-08-24,2502.887687444687,34
1.0,85.0,2012-08-31,2573.3106484413147,35
1.0,87.0,2012-07-06,53424.38535308838,27
1.0,87.0,2012-07-13,50764.28602409363,28
1.0,87.0,2012-07-20,50712.29395675659,29
1.0,87.0,2012-07-27,52185.02187728882,30
1.0,87.0,2012-08-03,63910.18671989441,31
1.0,87.0,2012-08-10,47819.451862335205,32
1.0,87.0,2012-08-17,51188.8103351593,33
1.0,87.0,2012-08-24,50766.524475097656,34
1.0,87.0,2012-08-31,63339.7216053009,35
