Store,Dept,Date,Weekly_Pred,Wk
1.0,14.0,2012-02-10,17246.04696450109,6
1.0,14.0,2012-02-17,16607.255711611622,7
1.0,14.0,2012-02-24,15753.332572769737,8
1.0,16.0,2012-01-06,3444.9845536104385,1
1.0,16.0,2012-01-13,4730.991802672388,2
1.0,16.0,2012-01-20,4253.124817925969,3
1.0,16.0,2012-01-27,5304.26505971886,4
1.0,16.0,2012-02-03,6475.735055645926,5
1.0,16.0,2012-02-10,7079.327881711068,6
1.0,16.0,2012-02-17,11364.67606355436,7
1.0,16.0,2012-02-24,15459.086566724347,8
1.0,17.0,2012-01-06,6825.658869752643,1
1.0,17.0,2012-01-13,6418.940174905799,2
1.0,17.0,2012-01-20,7185.3292114571495,3
1.0,17.0,2012-01-27,6877.962647865276,4
1.0,17.0,2012-02-03,10976.829718367644,5
1.0,17.0,2012-02-10,10749.667424249677,6
1.0,17.0,2012-02-17,11512.281860383675,7
1.0,17.0,2012-02-24,11009.937152128416,8
1.0,18.0,2012-01-06,3563.919565062427,1
1.0,18.0,2012-01-13,55.57586541508044,2
1.0,18.0,2012-01-20,1159.5718409583596,3
1.0,18.0,2012-01-27,1108.675426517303,4
1.0,18.0,2012-02-03,3012.3520170742804,5
1.0,18.0,2012-02-10,14301.998883021453,6
1.0,18.0,2012-02-17,17230.344022520043,7
1.0,18.0,2012-02-24,-528.1723364077816,8
1.0,19.0,2012-01-06,623.3429623436916,1
1.0,19.0,2012-01-13,474.4263128611294,2
1.0,19.0,2012-01-20,709.0012070744799,3
1.0,19.0,2012-01-27,789.7765755762614,4
1.0,19.0,2012-02-03,948.9523821302957,5
1.0,19.0,2012-02-10,1015.991300524309,6
1.0,19.0,2012-02-17,944.5752564333181,7
1.0,19.0,2012-02-24,1050.7588507996209,8
1.0,20.0,2012-01-06,2185.454764601653,1
1.0,20.0,2012-01-13,2306.0098438354275,2
1.0,20.0,2012-01-20,2422.635515031749,3
1.0,20.0,2012-01-27,2536.0448214189914,4
1.0,20.0,2012-02-03,3654.990082046536,5
1.0,20.0,2012-02-10,3475.4716521640607,6
1.0,20.0,2012-02-17,3857.903335431702,7
1.0,20.0,2012-02-24,3794.11294479202,8
1.0,21.0,2012-01-06,7157.488023223117,1
1.0,21.0,2012-01-13,6910.727130757814,2
1.0,21.0,2012-01-20,6907.840562739317,3
1.0,21.0,2012-01-27,7209.121636515478,4
1.0,21.0,2012-02-03,8103.932518629817,5
1.0,21.0,2012-02-10,7913.15354570513,6
1.0,21.0,2012-02-17,8214.914459730755,7
1.0,21.0,2012-02-24,7996.869287232048,8
1.0,22.0,2012-01-06,8198.360849228227,1
1.0,22.0,2012-01-13,6733.552031836333,2
1.0,22.0,2012-01-20,5970.241845029791,3
1.0,22.0,2012-01-27,7262.990246268025,4
1.0,22.0,2012-02-03,12680.393423237669,5
1.0,22.0,2012-02-10,12417.625727244396,6
1.0,22.0,2012-02-17,12196.024568578117,7
1.0,22.0,2012-02-24,10239.465304171119,8
1.0,23.0,2012-01-06,15627.469620265041,1
1.0,23.0,2012-01-13,17904.49773102903,2
1.0,23.0,2012-01-20,15622.821583715708,3
1.0,23.0,2012-01-27,14890.519811392038,4
1.0,23.0,2012-02-03,21596.690198820525,5
1.0,23.0,2012-02-10,20961.495506407202,6
1.0,23.0,2012-02-17,21261.292935402573,7
1.0,23.0,2012-02-24,18909.431609240102,8
1.0,24.0,2012-01-06,3252.341151957455,1
1.0,24.0,2012-01-13,3772.230179938077,2
1.0,24.0,2012-01-20,3097.4560634496706,3
1.0,24.0,2012-01-27,3275.1498029053296,4
1.0,24.0,2012-02-03,6692.761245240978,5
1.0,24.0,2012-02-10,6174.121393102974,6
1.0,24.0,2012-02-17,5750.16968632751,7
1.0,24.0,2012-02-24,4810.103819438777,8
1.0,25.0,2012-01-06,6239.3208643341595,1
1.0,25.0,2012-01-13,6993.999669311258,2
1.0,25.0,2012-01-20,6226.058573566998,3
1.0,25.0,2012-01-27,6116.5585178035935,4
1.0,25.0,2012-02-03,9137.84755992812,5
1.0,25.0,2012-02-10,9792.869765651103,6
1.0,25.0,2012-02-17,9741.817986339021,7
1.0,25.0,2012-02-24,9016.20257142132,8
1.0,26.0,2012-01-06,2702.449090458409,1
1.0,26.0,2012-01-13,3609.862620605112,2
1.0,26.0,2012-01-20,3822.2066920198995,3
1.0,26.0,2012-01-27,4597.301927014676,4
1.0,26.0,2012-02-03,7490.4705294919695,5
1.0,26.0,2012-02-10,6980.2370552536595,6
1.0,26.0,2012-02-17,7703.172337203243,7
1.0,26.0,2012-02-24,6537.7143963742565,8
1.0,27.0,2012-01-06,1428.0123953665588,1
1.0,27.0,2012-01-13,1426.7223034158296,2
1.0,27.0,2012-01-20,1384.0198809333497,3
1.0,27.0,2012-01-27,1279.6232069199486,4
1.0,27.0,2012-02-03,2110.112902727069,5
1.0,27.0,2012-02-10,1966.3070796527754,6
1.0,27.0,2012-02-17,1896.8022242027791,7
1.0,27.0,2012-02-24,1602.7419145884196,8
1.0,28.0,2012-01-06,560.1525753755457,1
1.0,28.0,2012-01-13,583.0369559293365,2
1.0,28.0,2012-01-20,593.3946960729997,3
1.0,28.0,2012-01-27,664.3744953492758,4
1.0,28.0,2012-02-03,591.7054383110706,5
1.0,28.0,2012-02-10,602.4278841849634,6
1.0,28.0,2012-02-17,701.5392878076279,7
1.0,28.0,2012-02-24,529.2531933456528,8
1.0,29.0,2012-01-06,4174.879159965496,1
1.0,29.0,2012-01-13,3796.98748588405,2
1.0,29.0,2012-01-20,3514.2456870894543,3
1.0,29.0,2012-01-27,3920.2248203043723,4
1.0,29.0,2012-02-03,5964.116566696381,5
1.0,29.0,2012-02-10,6246.764070121748,6
1.0,29.0,2012-02-17,6718.50769186899,7
1.0,29.0,2012-02-24,4154.461641191914,8
1.0,30.0,2012-01-06,2186.5278422411525,1
1.0,30.0,2012-01-13,2068.544582707504,2
1.0,30.0,2012-01-20,2307.3017207324033,3
1.0,30.0,2012-01-27,2636.024392114649,4
1.0,30.0,2012-02-03,3976.1457575388945,5
1.0,30.0,2012-02-10,4144.057813302194,6
1.0,30.0,2012-02-17,4621.465350839238,7
1.0,30.0,2012-02-24,3801.724522342835,8
1.0,31.0,2012-01-06,1952.7956977775575,1
1.0,31.0,2012-01-13,3113.6559372245356,2
1.0,31.0,2012-01-20,2154.809087160884,3
1.0,31.0,2012-01-27,1491.0356902863969,4
1.0,31.0,2012-02-03,2515.9519820807873,5
1.0,31.0,2012-02-10,2255.0099068217933,6
1.0,31.0,2012-02-17,2169.109719359167,7
1.0,31.0,2012-02-24,2160.4641720803593,8
1.0,32.0,2012-01-06,5363.874044579023,1
1.0,32.0,2012-01-13,3803.2998020528235,2
1.0,32.0,2012-01-20,4195.735006859328,3
1.0,32.0,2012-01-27,5684.746519666665,4
1.0,32.0,2012-02-03,9092.03598908385,5
1.0,32.0,2012-02-10,13930.427377865684,6
1.0,32.0,2012-02-17,20470.948479062332,7
1.0,32.0,2012-02-24,7438.724592418328,8
1.0,33.0,2012-01-06,2686.9258867594262,1
1.0,33.0,2012-01-13,2964.4372071659973,2
1.0,33.0,2012-01-20,2321.402303986143,3
1.0,33.0,2012-01-27,3013.2375125569606,4
1.0,33.0,2012-02-03,6407.116239291973,5
1.0,33.0,2012-02-10,5870.093105391957,6
1.0,33.0,2012-02-17,5756.296908203404,7
1.0,33.0,2012-02-24,4513.506321825212,8
1.0,34.0,2012-01-06,7883.9037061580975,1
1.0,34.0,2012-01-13,7798.1928822934215,2
1.0,34.0,2012-01-20,7236.3906880212535,3
1.0,34.0,2012-01-27,7032.482282008562,4
1.0,34.0,2012-02-03,11443.165388732501,5
1.0,34.0,2012-02-10,11675.579951836778,6
1.0,34.0,2012-02-17,12116.891870724787,7
1.0,34.0,2012-02-24,11420.582022729846,8
1.0,35.0,2012-01-06,1974.9486719697857,1
1.0,35.0,2012-01-13,1886.9745259385131,2
1.0,35.0,2012-01-20,1837.718592413858,3
1.0,35.0,2012-01-27,2034.8142714093597,4
1.0,35.0,2012-02-03,2575.0729181428765,5
1.0,35.0,2012-02-10,2521.2256951060813,6
1.0,35.0,2012-02-17,2744.5363338582833,7
1.0,35.0,2012-02-24,2591.0261633720297,8
1.0,36.0,2012-01-06,770.3097876885529,1
1.0,36.0,2012-01-13,1094.0166771017846,2
1.0,36.0,2012-01-20,671.6975534545488,3
1.0,36.0,2012-01-27,442.9585849333396,4
1.0,36.0,2012-02-03,990.4371597453098,5
1.0,36.0,2012-02-10,415.314337045829,6
1.0,36.0,2012-02-17,381.4339637633127,7
1.0,36.0,2012-02-24,609.6441209662878,8
1.0,37.0,2012-01-06,2408.2840617496636,1
1.0,37.0,2012-01-13,2124.051820378337,2
1.0,37.0,2012-01-20,2365.2767260188643,3
1.0,37.0,2012-01-27,2642.567541547172,4
1.0,37.0,2012-02-03,3301.981015095918,5
1.0,37.0,2012-02-10,3306.8746910891145,6
1.0,37.0,2012-02-17,3544.9463781561585,7
1.0,37.0,2012-02-24,2813.121229104226,8
1.0,38.0,2012-01-06,70768.22794513387,1
1.0,38.0,2012-01-13,69063.99635991809,2
1.0,38.0,2012-01-20,71701.79331802187,3
1.0,38.0,2012-01-27,60429.94211820123,4
1.0,38.0,2012-02-03,87529.94528524933,5
1.0,38.0,2012-02-10,65668.33193543536,6
1.0,38.0,2012-02-17,72428.07677519304,7
1.0,38.0,2012-02-24,61738.83286735398,8
1.0,40.0,2012-01-06,63938.358862260924,1
1.0,40.0,2012-01-13,59534.73953329293,2
1.0,40.0,2012-01-20,60254.567255383925,3
1.0,40.0,2012-01-27,59751.324908113675,4
1.0,40.0,2012-02-03,65306.6314376738,5
1.0,40.0,2012-02-10,62357.71794751716,6
1.0,40.0,2012-02-17,64134.18333631205,7
1.0,40.0,2012-02-24,62238.28748166408,8
1.0,41.0,2012-01-06,704.2931396986257,1
1.0,41.0,2012-01-13,626.8880608230845,2
1.0,41.0,2012-01-20,641.5118902152187,3
1.0,41.0,2012-01-27,802.0771884417643,4
1.0,41.0,2012-02-03,787.8548989109129,5
1.0,41.0,2012-02-10,834.6700718738155,6
1.0,41.0,2012-02-17,767.022730369297,7
1.0,41.0,2012-02-24,687.9914782786525,8
1.0,42.0,2012-01-06,7086.340486204932,1
1.0,42.0,2012-01-13,6774.288586726452,2
1.0,42.0,2012-01-20,6783.159802720573,3
1.0,42.0,2012-01-27,7053.403612826525,4
1.0,42.0,2012-02-03,7322.093729629163,5
1.0,42.0,2012-02-10,7399.063039542973,6
1.0,42.0,2012-02-17,8678.876403740647,7
1.0,42.0,2012-02-24,8312.639779900532,8
1.0,44.0,2012-01-06,3668.637215506418,1
1.0,44.0,2012-01-13,3665.9357242032584,2
1.0,44.0,2012-01-20,3952.195415340264,3
1.0,44.0,2012-01-27,4135.556434453132,4
1.0,44.0,2012-02-03,5009.9601801473345,5
1.0,44.0,2012-02-10,5603.825792173289,6
1.0,44.0,2012-02-17,5131.7098018897395,7
1.0,44.0,2012-02-24,4555.944413360807,8
1.0,45.0,2012-01-06,5.369456656525813,1
1.0,45.0,2012-01-13,28.881252123564423,2
1.0,45.0,2012-01-20,6.216032654986861,3
1.0,45.0,2012-02-10,7.849878593687549,6
1.0,46.0,2012-01-06,17758.030554532368,1
1.0,46.0,2012-01-13,16040.28894383513,2
1.0,46.0,2012-01-20,17505.14592093282,3
1.0,46.0,2012-01-27,17715.54269023432,4
1.0,46.0,2012-02-03,19938.349997949383,5
1.0,46.0,2012-02-10,20573.509103714085,6
1.0,46.0,2012-02-17,23332.3081304229,7
1.0,46.0,2012-02-24,20091.36235471495,8
1.0,47.0,2012-02-17,-384.357359372636,7
1.0,48.0,2012-01-06,658.1978086193203,1
1.0,48.0,2012-01-20,696.2524823455251,3
1.0,48.0,2012-01-27,552.7374206422473,4
1.0,48.0,2012-02-03,1095.8107344056125,5
1.0,48.0,2012-02-10,1153.9009615366458,6
1.0,48.0,2012-02-17,1187.959267197025,7
1.0,48.0,2012-02-24,885.2870784685592,8
1.0,49.0,2012-01-06,10937.096709279218,1
1.0,49.0,2012-01-13,12236.324302783925,2
1.0,49.0,2012-01-20,10510.29717498164,3
1.0,49.0,2012-01-27,12731.392596382697,4
1.0,49.0,2012-02-03,11624.338340928856,5
1.0,49.0,2012-02-10,14002.671697556614,6
1.0,49.0,2012-02-17,15830.125209902026,7
1.0,49.0,2012-02-24,15457.534206150498,8
1.0,52.0,2012-01-06,1552.4497681053037,1
1.0,52.0,2012-01-13,1453.4720788712295,2
1.0,52.0,2012-01-20,1348.4405133096882,3
1.0,52.0,2012-01-27,1448.8969419226198,4
1.0,52.0,2012-02-03,2079.572917094585,5
1.0,52.0,2012-02-10,1911.2504260179269,6
1.0,52.0,2012-02-17,2645.210357058226,7
1.0,52.0,2012-02-24,2398.48146943179,8
1.0,54.0,2012-01-06,-89.31392340781463,1
1.0,54.0,2012-01-13,-107.87987177557375,2
1.0,54.0,2012-01-20,-113.61613668216455,3
1.0,54.0,2012-02-03,-61.29780263366706,5
1.0,54.0,2012-02-10,-33.219038424085056,6
1.0,54.0,2012-02-17,95.03974875656127,7
1.0,54.0,2012-02-24,-93.66445474617944,8
1.0,55.0,2012-01-06,12230.812206220213,1
1.0,55.0,2012-01-13,10521.103950541099,2
1.0,55.0,2012-01-20,10160.752004400925,3
1.0,55.0,2012-01-27,10663.50155508202,4
1.0,55.0,2012-02-03,16475.04620742249,5
1.0,55.0,2012-02-10,16438.243175105057,6
1.0,55.0,2012-02-17,18383.155346495198,7
1.0,55.0,2012-02-24,14875.033518400374,8
1.0,56.0,2012-01-06,876.2118770887826,1
1.0,56.0,2012-01-13,713.1773559503706,2
1.0,56.0,2012-01-20,1114.3295503169863,3
1.0,56.0,2012-01-27,1337.5510179018818,4
1.0,56.0,2012-02-03,1933.538023644556,5
1.0,56.0,2012-02-10,2357.860541147318,6
1.0,56.0,2012-02-17,4725.58178895586,7
1.0,56.0,2012-02-24,4570.828933906472,8
1.0,58.0,2012-01-06,2008.9047001914619,1
1.0,58.0,2012-01-13,2157.008610831577,2
1.0,58.0,2012-01-20,1418.217939146099,3
1.0,58.0,2012-01-27,1310.370888568697,4
1.0,58.0,2012-02-03,2530.64743706561,5
1.0,58.0,2012-02-10,2058.2140822357064,6
1.0,58.0,2012-02-17,1975.2328535562879,7
1.0,58.0,2012-02-24,1968.0716599703333,8
1.0,59.0,2012-01-06,226.9560757874392,1
1.0,59.0,2012-01-13,-363.6014079131305,2
1.0,59.0,2012-01-20,-381.723849572812,3
1.0,59.0,2012-01-27,-366.6854149269525,4
1.0,59.0,2012-02-03,-560.57620944978,5
1.0,59.0,2012-02-10,-504.4167888228435,6
1.0,59.0,2012-02-17,-520.2658818395462,7
1.0,59.0,2012-02-24,-616.0785731816318,8
1.0,60.0,2012-01-06,1114.1535504622032,1
1.0,60.0,2012-01-13,980.6314914427082,2
1.0,60.0,2012-01-20,1023.8255156605471,3
1.0,60.0,2012-01-27,1010.0345810995157,4
1.0,60.0,2012-02-03,1272.3246332539081,5
1.0,60.0,2012-02-10,1222.4788524838102,6
1.0,60.0,2012-02-17,1038.3208091206495,7
1.0,60.0,2012-02-24,868.233806474617,8
1.0,67.0,2012-01-06,3427.2974429383257,1
1.0,67.0,2012-01-13,3891.7030877625884,2
1.0,67.0,2012-01-20,4590.510786627544,3
1.0,67.0,2012-01-27,4968.348404528465,4
1.0,67.0,2012-02-03,6684.109261186918,5
1.0,67.0,2012-02-10,14251.32617863606,6
1.0,67.0,2012-02-17,16212.115584576393,7
1.0,67.0,2012-02-24,4997.116167601323,8
1.0,71.0,2012-01-06,2358.7710082765443,1
1.0,71.0,2012-01-13,2423.9575136354433,2
1.0,71.0,2012-01-20,2324.3598054072245,3
1.0,71.0,2012-01-27,2118.673313794239,4
1.0,71.0,2012-02-03,4617.148812348245,5
1.0,71.0,2012-02-10,4554.047214558745,6
1.0,71.0,2012-02-17,4412.64939857442,7
1.0,71.0,2012-02-24,3899.9574159114163,8
1.0,72.0,2012-01-06,43709.43153875491,1
1.0,72.0,2012-01-13,35103.336973165344,2
1.0,72.0,2012-01-20,39669.96003637714,3
1.0,72.0,2012-01-27,43758.15479652567,4
1.0,72.0,2012-02-03,74968.00491309242,5
1.0,72.0,2012-02-10,72218.5900320991,6
1.0,72.0,2012-02-17,71385.44352040585,7
1.0,72.0,2012-02-24,57550.586337048626,8
1.0,74.0,2012-01-06,13339.776042175152,1
1.0,74.0,2012-01-13,10508.44303172538,2
1.0,74.0,2012-01-20,10426.546973635814,3
1.0,74.0,2012-01-27,9362.015370547444,4
1.0,74.0,2012-02-03,11313.929206850145,5
1.0,74.0,2012-02-10,10526.748201859322,6
1.0,74.0,2012-02-17,11878.806765807465,7
1.0,74.0,2012-02-24,12022.059796817506,8
1.0,77.0,2012-01-20,-0.7977231772457332,3
1.0,79.0,2012-01-06,41058.2154167813,1
1.0,79.0,2012-01-13,30227.462542847657,2
1.0,79.0,2012-01-20,29912.35493862645,3
1.0,79.0,2012-01-27,28223.511494736114,4
1.0,79.0,2012-02-03,46435.77837767375,5
1.0,79.0,2012-02-10,36539.282458810296,6
1.0,79.0,2012-02-17,34326.16976112539,7
1.0,79.0,2012-02-24,33195.95159330817,8
1.0,80.0,2012-01-06,16508.201410910187,1
1.0,80.0,2012-01-13,16575.0687170537,2
1.0,80.0,2012-01-20,16352.034274497608,3
1.0,80.0,2012-01-27,16339.176156926042,4
1.0,80.0,2012-02-03,17925.75478413429,5
1.0,80.0,2012-02-10,20281.973487505762,6
1.0,80.0,2012-02-17,18197.575112984123,7
1.0,80.0,2012-02-24,17743.54275902368,8
1.0,81.0,2012-01-06,28121.31477565613,1
1.0,81.0,2012-01-13,30053.530983159704,2
1.0,81.0,2012-01-20,29078.647780591717,3
1.0,81.0,2012-01-27,27647.574268335804,4
1.0,81.0,2012-02-03,31155.676252808866,5
1.0,81.0,2012-02-10,30461.17961741254,6
1.0,81.0,2012-02-17,28108.041487766815,7
1.0,81.0,2012-02-24,27722.108642718908,8
1.0,82.0,2012-01-06,20788.209688727748,1
1.0,82.0,2012-01-13,19322.44238405931,2
1.0,82.0,2012-01-20,19366.201748739466,3
1.0,82.0,2012-01-27,20147.092417312324,4
1.0,82.0,2012-02-03,23101.36096471269,5
1.0,82.0,2012-02-10,24123.727264295336,6
1.0,82.0,2012-02-17,23980.433654123688,7
1.0,82.0,2012-02-24,21593.60019137338,8
1.0,83.0,2012-01-06,6887.674263713397,1
1.0,83.0,2012-01-13,6950.215080854988,2
1.0,83.0,2012-01-20,6335.224975751257,3
1.0,83.0,2012-01-27,5238.875847998165,4
1.0,83.0,2012-02-03,5948.18344109959,5
1.0,83.0,2012-02-10,7477.560091347931,6
1.0,83.0,2012-02-17,8030.464775811287,7
1.0,83.0,2012-02-24,6251.884890534976,8
1.0,85.0,2012-01-06,3082.2876943326382,1
1.0,85.0,2012-01-13,2713.138971338264,2
1.0,85.0,2012-01-20,2900.344029427023,3
1.0,85.0,2012-01-27,2366.8773787442888,4
1.0,85.0,2012-02-03,2358.633047819819,5
1.0,85.0,2012-02-10,2994.8286533558103,6
1.0,85.0,2012-02-17,3108.927998430777,7
1.0,85.0,2012-02-24,2724.2944319443604,8
1.0,87.0,2012-01-06,61813.20422638781,1
1.0,87.0,2012-01-13,50729.442312775325,2
1.0,87.0,2012-01-20,50718.31808199934,3
1.0,87.0,2012-01-27,61236.87498991765,4
1.0,87.0,2012-02-03,70941.75244009696,5
1.0,87.0,2012-02-10,67563.5102894885,6
1.0,87.0,2012-02-17,65403.153336303454,7
1.0,87.0,2012-02-24,61049.7272120548,8
1.0,90.0,2012-01-06,89255.90076616383,1
1.0,90.0,2012-01-13,90659.62348610512,2
1.0,90.0,2012-01-20,88195.0589559672,3
1.0,90.0,2012-01-27,81786.07740129507,4
1.0,90.0,2012-02-03,96803.59337945259,5
1.0,90.0,2012-02-10,96230.88339008368,6
1.0,90.0,2012-02-17,90186.25957852951,7
1.0,90.0,2012-02-24,87078.83629376045,8
1.0,91.0,2012-01-06,71112.9996731948,1
1.0,91.0,2012-01-13,72706.16190211903,2
1.0,91.0,2012-01-20,66778.21854728981,3
1.0,91.0,2012-01-27,59802.450829888316,4
1.0,91.0,2012-02-03,70422.72152540516,5
1.0,91.0,2012-02-10,74610.17547591086,6
1.0,91.0,2012-02-17,67224.36864834241,7
1.0,91.0,2012-02-24,62764.6165176114,8
1.0,92.0,2012-01-06,144816.86627286018,1
1.0,92.0,2012-01-13,152847.77708694988,2
1.0,92.0,2012-01-20,139706.85030658075,3
1.0,92.0,2012-01-27,125975.23920773991,4
1.0,92.0,2012-02-03,155586.21369888165,5
1.0,92.0,2012-02-10,160568.08502744974,6
1.0,92.0,2012-02-17,144342.9521809248,7
1.0,92.0,2012-02-24,132668.27324158789,8
1.0,93.0,2012-01-06,80229.84318747965,1
1.0,93.0,2012-01-13,85219.99015178939,2
1.0,93.0,2012-01-20,73100.14579690841,3
1.0,93.0,2012-01-27,65373.04332667252,4
1.0,93.0,2012-02-03,82253.7625789534,5
1.0,93.0,2012-02-10,85150.78256117401,6
1.0,93.0,2012-02-17,76927.00084934605,7
1.0,93.0,2012-02-24,69440.74187963118,8
1.0,94.0,2012-01-06,60488.7323793768,1
1.0,94.0,2012-01-13,63133.63885004996,2
1.0,94.0,2012-01-20,62404.165092004376,3
1.0,94.0,2012-01-27,60310.69031454614,4
1.0,94.0,2012-02-03,65819.91022323063,5
1.0,94.0,2012-02-10,70827.23906040183,6
1.0,94.0,2012-02-17,84502.43577943175,7
1.0,94.0,2012-02-24,64766.9701850432,8
1.0,95.0,2012-01-06,112514.9033463173,1
1.0,95.0,2012-01-13,118927.2653556731,2
1.0,95.0,2012-01-20,115543.57388308126,3
1.0,95.0,2012-01-27,108519.14089636732,4
1.0,95.0,2012-02-03,124806.55121077824,5
1.0,95.0,2012-02-10,126344.17562411207,6
1.0,95.0,2012-02-17,118557.99675979879,7
1.0,95.0,2012-02-24,114243.80152168538,8
1.0,96.0,2012-01-06,37245.7403065682,1
1.0,96.0,2012-01-13,37563.873209071215,2
1.0,96.0,2012-01-20,41142.88540421134,3
1.0,96.0,2012-01-27,44644.56450616276,4
1.0,96.0,2012-02-03,41013.67308299696,5
1.0,96.0,2012-02-10,41165.94439696228,6
