Store,Dept,Date,Weekly_Pred,Wk
1.0,18.0,2012-10-12,6659.234434604645,41
1.0,18.0,2012-10-19,9243.865221977234,42
1.0,18.0,2012-10-26,20013.996886730194,43
1.0,19.0,2012-09-07,963.3287220001221,36
1.0,19.0,2012-09-14,960.8048850297928,37
1.0,19.0,2012-09-21,992.1813971996307,38
1.0,19.0,2012-09-28,999.9327918291092,39
1.0,19.0,2012-10-05,1179.3007160425186,40
1.0,19.0,2012-10-12,1135.18086206913,41
1.0,19.0,2012-10-19,1108.2612837553024,42
1.0,19.0,2012-10-26,1365.9173542261124,43
1.0,20.0,2012-09-07,3704.5751106739044,36
1.0,20.0,2012-09-14,3374.1523814201355,37
1.0,20.0,2012-09-21,3499.6635024547577,38
1.0,20.0,2012-09-28,4075.5832347869873,39
1.0,20.0,2012-10-05,3963.911232471466,40
1.0,20.0,2012-10-12,3729.916459083557,41
1.0,20.0,2012-10-19,3392.5182600021362,42
1.0,20.0,2012-10-26,3339.3169190883636,43
1.0,21.0,2012-09-07,7417.648215651512,36
1.0,21.0,2012-09-14,7555.75342169404,37
1.0,21.0,2012-09-21,7293.66216096282,38
1.0,21.0,2012-09-28,7350.570601552725,39
1.0,21.0,2012-10-05,7590.1839900016785,40
1.0,21.0,2012-10-12,7503.448690772057,41
1.0,21.0,2012-10-19,7363.775508493185,42
1.0,21.0,2012-10-26,7694.776143580675,43
1.0,22.0,2012-09-07,9136.679521560669,36
1.0,22.0,2012-09-14,7860.410940885544,37
1.0,22.0,2012-09-21,7917.695424318314,38
1.0,22.0,2012-09-28,8111.374081134796,39
1.0,22.0,2012-10-05,9068.428138494492,40
1.0,22.0,2012-10-12,8109.011925458908,41
1.0,22.0,2012-10-19,7476.756774187088,42
1.0,22.0,2012-10-26,7666.590079307556,43
1.0,23.0,2012-09-07,15831.732808113098,36
1.0,23.0,2012-09-14,15382.111382007599,37
1.0,23.0,2012-09-21,15875.156445980072,38
1.0,23.0,2012-09-28,16764.907300949097,39
1.0,23.0,2012-10-05,19090.097578048706,40
1.0,23.0,2012-10-12,16505.517973423004,41
1.0,23.0,2012-10-19,18885.100121974945,42
1.0,23.0,2012-10-26,19540.59114933014,43
1.0,24.0,2012-09-07,3998.89896941185,36
1.0,24.0,2012-09-14,3656.029528617859,37
1.0,24.0,2012-09-21,3267.7943539619446,38
1.0,24.0,2012-09-28,4364.57418513298,39
1.0,24.0,2012-10-05,4979.753609418869,40
1.0,24.0,2012-10-12,3968.2616007328033,41
1.0,24.0,2012-10-19,5190.095849990845,42
1.0,24.0,2012-10-26,5598.603160619736,43
1.0,25.0,2012-09-07,7874.93133354187,36
1.0,25.0,2012-09-14,7685.104932546616,37
1.0,25.0,2012-09-21,7783.174886703491,38
1.0,25.0,2012-09-28,7874.13582444191,39
1.0,25.0,2012-10-05,9228.217847704887,40
1.0,25.0,2012-10-12,8494.101318120956,41
1.0,25.0,2012-10-19,9009.533013820648,42
1.0,25.0,2012-10-26,9650.573797225952,43
1.0,26.0,2012-09-07,4595.656839609146,36
1.0,26.0,2012-09-14,5119.081522941589,37
1.0,26.0,2012-09-21,4530.399975061417,38
1.0,26.0,2012-09-28,6038.69367980957,39
1.0,26.0,2012-10-05,7535.603315591812,40
1.0,26.0,2012-10-12,6056.528612852097,41
1.0,26.0,2012-10-19,7122.882343292236,42
1.0,26.0,2012-10-26,6931.966736078262,43
1.0,27.0,2012-09-07,721.5105258077383,36
1.0,27.0,2012-09-14,823.2515439018607,37
1.0,27.0,2012-09-21,918.1088583618402,38
1.0,27.0,2012-09-28,974.5260633826256,39
1.0,27.0,2012-10-05,1313.9154562205076,40
1.0,27.0,2012-10-12,1153.3683713376522,41
1.0,27.0,2012-10-19,1412.9671372622252,42
1.0,27.0,2012-10-26,1489.9914085417986,43
1.0,28.0,2012-09-07,321.7239359617233,36
1.0,28.0,2012-09-14,331.6519894003868,37
1.0,28.0,2012-09-21,351.6210047006607,38
1.0,28.0,2012-09-28,482.8847963809967,39
1.0,28.0,2012-10-05,540.9540961682796,40
1.0,28.0,2012-10-12,561.8508138656616,41
1.0,28.0,2012-10-19,601.7954529225826,42
1.0,28.0,2012-10-26,708.1806223988533,43
1.0,29.0,2012-09-07,3282.7874121665955,36
1.0,29.0,2012-09-14,3382.807885289192,37
1.0,29.0,2012-09-21,3254.291462302208,38
1.0,29.0,2012-09-28,3308.4912180900574,39
1.0,29.0,2012-10-05,3922.523980498314,40
1.0,29.0,2012-10-12,3382.57821059227,41
1.0,29.0,2012-10-19,3831.807301402092,42
1.0,29.0,2012-10-26,3939.5688475370407,43
1.0,30.0,2012-09-07,2370.085541767068,36
1.0,30.0,2012-09-14,2291.699185642181,37
1.0,30.0,2012-09-21,2270.943683996331,38
1.0,30.0,2012-09-28,2386.840349746868,39
1.0,30.0,2012-10-05,2418.7288700665813,40
1.0,30.0,2012-10-12,2338.712639643112,41
1.0,30.0,2012-10-19,2298.8549425362144,42
1.0,30.0,2012-10-26,2110.2897255695425,43
1.0,31.0,2012-09-07,1717.272290110588,36
1.0,31.0,2012-09-14,1564.1769849061966,37
1.0,31.0,2012-09-21,1345.386557817459,38
1.0,31.0,2012-09-28,1141.7257578372955,39
1.0,31.0,2012-10-05,1275.4423512220383,40
1.0,31.0,2012-10-12,1102.8933898210526,41
1.0,31.0,2012-10-19,932.5175393819809,42
1.0,31.0,2012-10-26,1383.56196808815,43
1.0,32.0,2012-09-07,6057.2616710066795,36
1.0,32.0,2012-09-14,5894.596476197243,37
1.0,32.0,2012-09-21,6175.442864954472,38
1.0,32.0,2012-09-28,5721.6298688054085,39
1.0,32.0,2012-10-05,6199.640563488007,40
1.0,32.0,2012-10-12,5675.3356530070305,41
1.0,32.0,2012-10-19,5835.316791772842,42
1.0,32.0,2012-10-26,5679.383396983147,43
1.0,33.0,2012-09-07,3039.3353838920593,36
1.0,33.0,2012-09-14,3801.6643776893616,37
1.0,33.0,2012-09-21,3368.2297587394714,38
1.0,33.0,2012-09-28,3783.1879925727844,39
1.0,33.0,2012-10-05,4961.100141048431,40
1.0,33.0,2012-10-12,4115.386732578278,41
1.0,33.0,2012-10-19,5103.787543773651,42
1.0,33.0,2012-10-26,5719.394072055817,43
1.0,34.0,2012-09-07,9488.649282932281,36
1.0,34.0,2012-09-14,9375.427416801453,37
1.0,34.0,2012-09-21,9232.137984275818,38
1.0,34.0,2012-09-28,9492.649227142334,39
1.0,34.0,2012-10-05,10592.410639762878,40
1.0,34.0,2012-10-12,9922.675868988037,41
1.0,34.0,2012-10-19,10454.95821237564,42
1.0,34.0,2012-10-26,11514.501069068909,43
1.0,35.0,2012-09-07,2067.126304730773,36
1.0,35.0,2012-09-14,2163.0320287793875,37
1.0,35.0,2012-09-21,1950.215278238058,38
1.0,35.0,2012-09-28,2013.1825607866049,39
1.0,35.0,2012-10-05,2261.9715208262205,40
1.0,35.0,2012-10-12,2072.729075744748,41
1.0,35.0,2012-10-19,2326.103968426585,42
1.0,35.0,2012-10-26,2386.5598873198032,43
1.0,36.0,2012-09-07,571.2967232465744,36
1.0,36.0,2012-09-14,489.4607250392437,37
1.0,36.0,2012-09-21,477.48546528816223,38
1.0,36.0,2012-09-28,522.8671956658363,39
1.0,36.0,2012-10-05,720.8111934363842,40
1.0,36.0,2012-10-12,754.6452585756779,41
1.0,36.0,2012-10-19,854.274795293808,42
1.0,36.0,2012-10-26,1084.3944660425186,43
1.0,37.0,2012-09-07,2866.8821491003036,36
1.0,37.0,2012-09-14,2549.3563897013664,37
1.0,37.0,2012-09-21,2702.5546250343323,38
1.0,37.0,2012-09-28,2895.2370780706406,39
1.0,37.0,2012-10-05,3077.881342828274,40
1.0,37.0,2012-10-12,2805.676337122917,41
1.0,37.0,2012-10-19,2622.778701543808,42
1.0,37.0,2012-10-26,2531.9681619405746,43
1.0,38.0,2012-09-07,70821.18446350098,36
1.0,38.0,2012-09-14,71107.17115402222,37
1.0,38.0,2012-09-21,73027.94250869751,38
1.0,38.0,2012-09-28,85815.66575241089,39
1.0,38.0,2012-10-05,72873.73690795898,40
1.0,38.0,2012-10-12,66151.18952560425,41
1.0,38.0,2012-10-19,70896.7865486145,42
1.0,38.0,2012-10-26,67685.1445388794,43
1.0,40.0,2012-09-07,58842.31124687195,36
1.0,40.0,2012-09-14,58653.51903915405,37
1.0,40.0,2012-09-21,58036.69561576843,38
1.0,40.0,2012-09-28,59142.857837677,39
1.0,40.0,2012-10-05,62570.015924453735,40
1.0,40.0,2012-10-12,58374.31410121918,41
1.0,40.0,2012-10-19,59333.376567840576,42
1.0,40.0,2012-10-26,58253.70982170105,43
1.0,41.0,2012-09-07,2130.730719447136,36
1.0,41.0,2012-09-14,1986.6371906995773,37
1.0,41.0,2012-09-21,1656.3436535596848,38
1.0,41.0,2012-09-28,1569.6778216362,39
1.0,41.0,2012-10-05,1700.9374188780785,40
1.0,41.0,2012-10-12,1842.3217525482178,41
1.0,41.0,2012-10-19,1784.7653061151505,42
1.0,41.0,2012-10-26,2033.2996308207512,43
1.0,42.0,2012-09-07,7895.026549816132,36
1.0,42.0,2012-09-14,8133.60245513916,37
1.0,42.0,2012-09-21,7869.814380168915,38
1.0,42.0,2012-09-28,7874.732033252716,39
1.0,42.0,2012-10-05,8324.302707195282,40
1.0,42.0,2012-10-12,8127.086534976959,41
1.0,42.0,2012-10-19,8467.169273376465,42
1.0,42.0,2012-10-26,7857.069176435471,43
1.0,44.0,2012-09-07,5374.142470806837,36
1.0,44.0,2012-09-14,5474.336811721325,37
1.0,44.0,2012-09-21,5679.645249128342,38
1.0,44.0,2012-09-28,5978.5045376122,39
1.0,44.0,2012-10-05,6075.9401379823685,40
1.0,44.0,2012-10-12,6113.267967611551,41
1.0,44.0,2012-10-19,6210.011887550354,42
1.0,44.0,2012-10-26,6912.825393348932,43
1.0,45.0,2012-09-07,3.8012753734365106,36
1.0,45.0,2012-09-21,2.453656748868525,38
1.0,45.0,2012-09-28,2.9610899444669485,39
1.0,45.0,2012-10-12,-1.8962369179353118,41
1.0,45.0,2012-10-26,6.683947517536581,43
1.0,46.0,2012-09-07,17698.08009970188,36
1.0,46.0,2012-09-14,18050.38510107994,37
1.0,46.0,2012-09-21,17548.096752285957,38
1.0,46.0,2012-09-28,18113.810590863228,39
1.0,46.0,2012-10-05,18995.820924520493,40
1.0,46.0,2012-10-12,17307.500914812088,41
1.0,46.0,2012-10-19,17844.61721432209,42
1.0,46.0,2012-10-26,18025.2815284729,43
1.0,47.0,2012-09-28,1.1829513609409332,39
1.0,48.0,2012-09-07,1666.189081851393,36
1.0,48.0,2012-09-14,1115.2162985354662,37
1.0,48.0,2012-09-21,1368.4626448005438,38
1.0,48.0,2012-09-28,1099.883321583271,39
1.0,48.0,2012-10-05,1634.4865880273283,40
1.0,48.0,2012-10-12,1376.107269667089,41
1.0,48.0,2012-10-19,1323.9721466973424,42
1.0,48.0,2012-10-26,1416.7366424575448,43
1.0,49.0,2012-09-07,10088.231018304825,36
1.0,49.0,2012-09-14,12392.615585327148,37
1.0,49.0,2012-09-21,11367.909412741661,38
1.0,49.0,2012-09-28,10082.464721918106,39
1.0,49.0,2012-10-05,10023.187638044357,40
1.0,49.0,2012-10-12,10373.578222155571,41
1.0,49.0,2012-10-19,10193.724299550056,42
1.0,49.0,2012-10-26,8911.250122070312,43
1.0,52.0,2012-09-07,2036.968447625637,36
1.0,52.0,2012-09-14,2401.663541048765,37
1.0,52.0,2012-09-21,2354.5282720029354,38
1.0,52.0,2012-09-28,2499.809032559395,39
1.0,52.0,2012-10-05,2166.148596048355,40
1.0,52.0,2012-10-12,1960.0345258116722,41
1.0,52.0,2012-10-19,1855.6490715146065,42
1.0,52.0,2012-10-26,2238.7666110396385,43
1.0,54.0,2012-09-07,-13.139236122369766,36
1.0,54.0,2012-09-14,-51.72235378623009,37
1.0,54.0,2012-09-28,-18.71807861328125,39
1.0,54.0,2012-10-05,-42.89268124103546,40
1.0,54.0,2012-10-12,-57.83667439222336,41
1.0,54.0,2012-10-19,-46.889676600694656,42
1.0,54.0,2012-10-26,-63.52042040228844,43
1.0,55.0,2012-09-07,8266.176369667053,36
1.0,55.0,2012-09-14,9368.344994306564,37
1.0,55.0,2012-09-21,8402.148709774017,38
1.0,55.0,2012-09-28,8043.294054985046,39
1.0,55.0,2012-10-05,8540.66275191307,40
1.0,55.0,2012-10-12,8413.305290222168,41
1.0,55.0,2012-10-19,9923.079028367996,42
1.0,55.0,2012-10-26,10615.778398513794,43
1.0,56.0,2012-09-07,1019.9142997264862,36
1.0,56.0,2012-09-14,1056.0409137010574,37
1.0,56.0,2012-09-21,1233.7531147003174,38
1.0,56.0,2012-09-28,1443.7824939489365,39
1.0,56.0,2012-10-05,1812.6937181949615,40
1.0,56.0,2012-10-12,1922.0754002332687,41
1.0,56.0,2012-10-19,1406.2348418235779,42
1.0,56.0,2012-10-26,1082.940066933632,43
1.0,58.0,2012-09-07,3181.373836994171,36
1.0,58.0,2012-09-14,2859.190071582794,37
1.0,58.0,2012-09-21,2391.637891292572,38
1.0,58.0,2012-09-28,2477.8064184188843,39
1.0,58.0,2012-10-05,2985.9257702827454,40
1.0,58.0,2012-10-12,2156.3130383491516,41
1.0,58.0,2012-10-19,2118.705451965332,42
1.0,58.0,2012-10-26,2007.0186409950256,43
1.0,59.0,2012-09-07,-97.08425045013428,36
1.0,59.0,2012-09-14,-106.98397421836853,37
1.0,59.0,2012-09-21,-93.85037875175476,38
1.0,59.0,2012-09-28,-50.31825494766235,39
1.0,59.0,2012-10-05,-75.94481086730957,40
1.0,59.0,2012-10-12,-76.35808753967285,41
1.0,59.0,2012-10-19,-29.55772113800049,42
1.0,59.0,2012-10-26,52.76977801322937,43
1.0,60.0,2012-09-07,1000.0505377352238,36
1.0,60.0,2012-09-14,935.4794824942946,37
1.0,60.0,2012-09-21,760.6162185892463,38
1.0,60.0,2012-09-28,896.9374973103404,39
1.0,60.0,2012-10-05,1147.275239676237,40
1.0,60.0,2012-10-12,1016.961390003562,41
1.0,60.0,2012-10-19,787.8755971193314,42
1.0,60.0,2012-10-26,906.2643539309502,43
1.0,67.0,2012-09-07,5490.999789476395,36
1.0,67.0,2012-09-14,6101.442096233368,37
1.0,67.0,2012-09-21,5885.445834159851,38
1.0,67.0,2012-09-28,5738.819293260574,39
1.0,67.0,2012-10-05,6140.10841178894,40
1.0,67.0,2012-10-12,6588.872847318649,41
1.0,67.0,2012-10-19,6192.262441635132,42
1.0,67.0,2012-10-26,6167.182937860489,43
1.0,71.0,2012-09-07,2666.406080842018,36
1.0,71.0,2012-09-14,2393.8749865442514,37
1.0,71.0,2012-09-21,2201.417057208717,38
1.0,71.0,2012-09-28,2333.4486831203103,39
1.0,71.0,2012-10-05,2312.7701197490096,40
1.0,71.0,2012-10-12,2193.5256255343556,41
1.0,71.0,2012-10-19,2186.1895912885666,42
1.0,71.0,2012-10-26,2154.0639331415296,43
1.0,72.0,2012-09-07,42336.06109043956,36
1.0,72.0,2012-09-14,42487.46201246977,37
1.0,72.0,2012-09-21,38098.39574953914,38
1.0,72.0,2012-09-28,36937.86500439048,39
1.0,72.0,2012-10-05,37884.44935771823,40
1.0,72.0,2012-10-12,36301.298254191875,41
1.0,72.0,2012-10-19,46252.12272387743,42
1.0,72.0,2012-10-26,43790.69430080056,43
1.0,74.0,2012-09-07,10139.255816459656,36
1.0,74.0,2012-09-14,9636.618040800095,37
1.0,74.0,2012-09-21,9915.531411647797,38
1.0,74.0,2012-09-28,9917.010137796402,39
1.0,74.0,2012-10-05,10613.835459470749,40
1.0,74.0,2012-10-12,9969.518985271454,41
1.0,74.0,2012-10-19,9946.464755535126,42
1.0,74.0,2012-10-26,9716.904425859451,43
1.0,79.0,2012-09-07,35275.63269615173,36
1.0,79.0,2012-09-14,32408.62955379486,37
1.0,79.0,2012-09-21,29336.59081721306,38
1.0,79.0,2012-09-28,32221.11317873001,39
1.0,79.0,2012-10-05,42502.9030277729,40
1.0,79.0,2012-10-12,31647.247316360474,41
1.0,79.0,2012-10-19,31118.578005075455,42
1.0,79.0,2012-10-26,28590.094547510147,43
1.0,80.0,2012-09-07,20123.80640888214,36
1.0,80.0,2012-09-14,20391.322969913483,37
1.0,80.0,2012-09-21,20121.602926254272,38
1.0,80.0,2012-09-28,19803.35401725769,39
1.0,80.0,2012-10-05,21015.909709453583,40
1.0,80.0,2012-10-12,19755.25958585739,41
1.0,80.0,2012-10-19,19864.440296173096,42
1.0,80.0,2012-10-26,19408.256812095642,43
1.0,81.0,2012-09-07,31016.367175102234,36
1.0,81.0,2012-09-14,30561.705248355865,37
1.0,81.0,2012-09-21,29028.401242733,38
1.0,81.0,2012-09-28,29422.27564907074,39
1.0,81.0,2012-10-05,32165.0361661911,40
1.0,81.0,2012-10-12,30969.105509757996,41
1.0,81.0,2012-10-19,29845.272749900818,42
1.0,81.0,2012-10-26,28858.81077003479,43
1.0,82.0,2012-09-07,19056.710686206818,36
1.0,82.0,2012-09-14,19228.866253495216,37
1.0,82.0,2012-09-21,19298.357165813446,38
1.0,82.0,2012-09-28,19293.233149826527,39
1.0,82.0,2012-10-05,20930.157108962536,40
1.0,82.0,2012-10-12,19697.055351793766,41
1.0,82.0,2012-10-19,19689.615700423717,42
1.0,82.0,2012-10-26,20065.79379582405,43
1.0,83.0,2012-09-07,5837.252101063728,36
1.0,83.0,2012-09-14,5919.975793480873,37
1.0,83.0,2012-09-21,4704.629216194153,38
1.0,83.0,2012-09-28,4181.46294426918,39
1.0,83.0,2012-10-05,5886.74914431572,40
1.0,83.0,2012-10-12,5895.914967894554,41
1.0,83.0,2012-10-19,4883.893741846085,42
1.0,83.0,2012-10-26,4116.499516129494,43
1.0,85.0,2012-09-07,2703.761133670807,36
1.0,85.0,2012-09-14,2974.434633255005,37
1.0,85.0,2012-09-21,3075.7213773727417,38
1.0,85.0,2012-09-28,2838.133861064911,39
1.0,85.0,2012-10-05,2762.1465871334076,40
1.0,85.0,2012-10-12,2695.5407495498657,41
1.0,85.0,2012-10-19,2934.4212737083435,42
1.0,85.0,2012-10-26,2848.1435952186584,43
1.0,87.0,2012-09-07,55441.166984558105,36
1.0,87.0,2012-09-14,51818.53434371948,37
1.0,87.0,2012-09-21,50646.55580329895,38
1.0,87.0,2012-09-28,58870.51984786987,39
1.0,87.0,2012-10-05,62619.2308921814,40
1.0,87.0,2012-10-12,50616.09894180298,41
1.0,87.0,2012-10-19,53588.36584472656,42
1.0,87.0,2012-10-26,52852.82604217529,43
1.0,90.0,2012-09-07,91881.75691890717,36
1.0,90.0,2012-09-14,91776.00841903687,37
1.0,90.0,2012-09-21,86405.35571289062,38
1.0,90.0,2012-09-28,86880.27101516724,39
1.0,90.0,2012-10-05,96567.98166275024,40
1.0,90.0,2012-10-12,92381.3298778534,41
1.0,90.0,2012-10-19,89177.93696117401,42
1.0,90.0,2012-10-26,87098.56206035614,43
1.0,91.0,2012-09-07,72909.483222723,36
1.0,91.0,2012-09-14,71563.04204654694,37
1.0,91.0,2012-09-21,63218.255875110626,38
1.0,91.0,2012-09-28,60985.24959445,39
1.0,91.0,2012-10-05,75198.87355303764,40
1.0,91.0,2012-10-12,71449.94439148903,41
1.0,91.0,2012-10-19,63878.67418551445,42
1.0,91.0,2012-10-26,59232.40511727333,43
1.0,92.0,2012-09-07,148935.17759227753,36
1.0,92.0,2012-09-14,146909.5160932541,37
1.0,92.0,2012-09-21,131801.1981830597,38
1.0,92.0,2012-09-28,131885.36151599884,39
1.0,92.0,2012-10-05,159576.3408985138,40
1.0,92.0,2012-10-12,151633.66804218292,41
1.0,92.0,2012-10-19,141895.0659341812,42
1.0,92.0,2012-10-26,135499.12724018097,43
1.0,93.0,2012-09-07,87145.75420188904,36
1.0,93.0,2012-09-14,82118.55711269379,37
1.0,93.0,2012-09-21,70446.07403182983,38
1.0,93.0,2012-09-28,68342.51612186432,39
1.0,93.0,2012-10-05,85825.06828975677,40
1.0,93.0,2012-10-12,82377.5141506195,41
1.0,93.0,2012-10-19,73083.29275226593,42
1.0,93.0,2012-10-26,68311.9117231369,43
1.0,94.0,2012-09-07,65704.4594116211,36
1.0,94.0,2012-09-14,63908.60758018494,37
1.0,94.0,2012-09-21,60052.68679046631,38
1.0,94.0,2012-09-28,57314.73413276672,39
1.0,94.0,2012-10-05,62702.42503929138,40
1.0,94.0,2012-10-12,60204.3547744751,41
1.0,94.0,2012-10-19,59459.02492904663,42
1.0,94.0,2012-10-26,57852.561628341675,43
1.0,95.0,2012-09-07,132799.1826558113,36
1.0,95.0,2012-09-14,130382.35476827621,37
1.0,95.0,2012-09-21,121295.63002347946,38
1.0,95.0,2012-09-28,118406.29674196243,39
1.0,95.0,2012-10-05,131214.2995467186,40
1.0,95.0,2012-10-12,126801.16677474976,41
1.0,95.0,2012-10-19,120955.51999855042,42
1.0,95.0,2012-10-26,113203.95759820938,43
1.0,96.0,2012-09-07,48561.33311462402,36
1.0,96.0,2012-09-14,45091.238468170166,37
1.0,96.0,2012-09-21,46818.81048965454,38
1.0,96.0,2012-09-28,46522.44867706299,39
