Store,Dept,Date,Weekly_Pred,Wk
1.0,13.0,2011-06-24,37770.274079774754,25
1.0,14.0,2011-05-06,13764.334721093284,18
1.0,14.0,2011-05-13,13303.982828738619,19
1.0,14.0,2011-05-20,11986.440896480388,20
1.0,14.0,2011-05-27,12744.856487302852,21
1.0,14.0,2011-06-03,13497.482506051063,22
1.0,14.0,2011-06-10,12979.85991898265,23
1.0,14.0,2011-06-17,13102.062902801074,24
1.0,14.0,2011-06-24,11830.503809347094,25
1.0,16.0,2011-05-06,52980.49887970446,18
1.0,16.0,2011-05-13,42319.63507298934,19
1.0,16.0,2011-05-20,38461.64169312415,20
1.0,16.0,2011-05-27,45647.153598423065,21
1.0,16.0,2011-06-03,51751.85420448945,22
1.0,16.0,2011-06-10,33112.98588711682,23
1.0,16.0,2011-06-17,36302.09046813666,24
1.0,16.0,2011-06-24,33091.46585097869,25
1.0,17.0,2011-05-06,8849.970075965302,18
1.0,17.0,2011-05-13,8537.94767482849,19
1.0,17.0,2011-05-20,7837.149838537818,20
1.0,17.0,2011-05-27,7550.641875530269,21
1.0,17.0,2011-06-03,8595.925336541517,22
1.0,17.0,2011-06-10,8324.698481369207,23
1.0,17.0,2011-06-17,8442.780170185168,24
1.0,17.0,2011-06-24,7395.4635038251545,25
1.0,18.0,2011-05-06,-466.4992093884262,18
1.0,18.0,2011-05-13,-482.1714710529537,19
1.0,18.0,2011-05-20,-479.5522313935558,20
1.0,18.0,2011-05-27,-481.2997555407106,21
1.0,18.0,2011-06-10,-481.0507945332552,23
1.0,18.0,2011-06-17,-482.08520510924205,24
1.0,19.0,2011-05-06,1159.6492359108067,18
1.0,19.0,2011-05-13,1098.254565874069,19
1.0,19.0,2011-05-20,1074.1856565018659,20
1.0,19.0,2011-05-27,872.5583828528886,21
1.0,19.0,2011-06-03,894.1818289604978,22
1.0,19.0,2011-06-10,1001.018353093719,23
1.0,19.0,2011-06-17,932.0931233836579,24
1.0,19.0,2011-06-24,828.653178988561,25
1.0,20.0,2011-05-06,3921.513569942506,18
1.0,20.0,2011-05-13,3436.7713597828456,19
1.0,20.0,2011-05-20,4204.485236875893,20
1.0,20.0,2011-05-27,4493.331222399085,21
1.0,20.0,2011-06-03,5887.507572316279,22
1.0,20.0,2011-06-10,4873.079275984381,23
1.0,20.0,2011-06-17,4511.847753362212,24
1.0,20.0,2011-06-24,4512.20546213602,25
1.0,21.0,2011-05-06,7588.3395193768865,18
1.0,21.0,2011-05-13,6850.394169474972,19
1.0,21.0,2011-05-20,6649.399198656456,20
1.0,21.0,2011-05-27,7182.639140472535,21
1.0,21.0,2011-06-03,7395.067714191062,22
1.0,21.0,2011-06-10,7221.3248777226745,23
1.0,21.0,2011-06-17,7319.508518151726,24
1.0,21.0,2011-06-24,7426.269495181294,25
1.0,22.0,2011-05-06,6643.20121081706,18
1.0,22.0,2011-05-13,6385.329470348166,19
1.0,22.0,2011-05-20,6568.671307694138,20
1.0,22.0,2011-05-27,6468.236789013055,21
1.0,22.0,2011-06-03,6419.069606054778,22
1.0,22.0,2011-06-10,6419.67064028114,23
1.0,22.0,2011-06-17,6869.739401911647,24
1.0,22.0,2011-06-24,5844.088417088293,25
1.0,23.0,2011-05-06,22001.879956550754,18
1.0,23.0,2011-05-13,21305.610102819603,19
1.0,23.0,2011-05-20,22587.08248098134,20
1.0,23.0,2011-05-27,24204.980120585158,21
1.0,23.0,2011-06-03,28143.206623557813,22
1.0,23.0,2011-06-10,25755.942747137833,23
1.0,23.0,2011-06-17,29325.232514864623,24
1.0,23.0,2011-06-24,30349.401772226065,25
1.0,24.0,2011-05-06,5213.198183289102,18
1.0,24.0,2011-05-13,4585.935844799401,19
1.0,24.0,2011-05-20,4816.285743970787,20
1.0,24.0,2011-05-27,5712.283520071839,21
1.0,24.0,2011-06-03,5333.876665427014,22
1.0,24.0,2011-06-10,4554.797242071551,23
1.0,24.0,2011-06-17,4653.711440983184,24
1.0,24.0,2011-06-24,4223.47686841055,25
1.0,25.0,2011-05-06,12121.059198626492,18
1.0,25.0,2011-05-13,9960.188787076331,19
1.0,25.0,2011-05-20,10201.418365150865,20
1.0,25.0,2011-05-27,9959.827823571104,21
1.0,25.0,2011-06-03,11384.037161380227,22
1.0,25.0,2011-06-10,10424.629889552656,23
1.0,25.0,2011-06-17,9699.833079392265,24
1.0,25.0,2011-06-24,9530.589222166396,25
1.0,26.0,2011-05-06,6149.105204976031,18
1.0,26.0,2011-05-13,5148.889298138076,19
1.0,26.0,2011-05-20,5279.606496554667,20
1.0,26.0,2011-05-27,5359.469845852682,21
1.0,26.0,2011-06-03,5854.723547302985,22
1.0,26.0,2011-06-10,5034.288326287509,23
1.0,26.0,2011-06-17,4965.176715957799,24
1.0,26.0,2011-06-24,4479.299677668938,25
1.0,27.0,2011-05-06,816.8153553994534,18
1.0,27.0,2011-05-13,865.9482719034468,19
1.0,27.0,2011-05-20,783.8645462110917,20
1.0,27.0,2011-05-27,767.8731766837927,21
1.0,27.0,2011-06-03,740.1440749160292,22
1.0,27.0,2011-06-10,832.3808208368764,23
1.0,27.0,2011-06-17,752.9214879299443,24
1.0,27.0,2011-06-24,699.4222270392975,25
1.0,28.0,2011-05-06,391.3546478628904,18
1.0,28.0,2011-05-13,390.4536954029371,19
1.0,28.0,2011-05-20,410.2987637556997,20
1.0,28.0,2011-05-27,359.12697187664696,21
1.0,28.0,2011-06-03,307.0242800574541,22
1.0,28.0,2011-06-10,228.2628403313482,23
1.0,28.0,2011-06-17,223.4572374343314,24
1.0,28.0,2011-06-24,265.7428187414097,25
1.0,29.0,2011-05-06,5430.126277143908,18
1.0,29.0,2011-05-13,4933.478551571186,19
1.0,29.0,2011-05-20,3968.3133423001423,20
1.0,29.0,2011-05-27,4184.548097339358,21
1.0,29.0,2011-06-03,4462.327488151307,22
1.0,29.0,2011-06-10,4597.7322830745115,23
1.0,29.0,2011-06-17,4150.437062510887,24
1.0,29.0,2011-06-24,4264.577106861413,25
1.0,30.0,2011-05-06,4406.254244459831,18
1.0,30.0,2011-05-13,3896.516850867958,19
1.0,30.0,2011-05-20,4325.673785808622,20
1.0,30.0,2011-05-27,4202.491379694426,21
1.0,30.0,2011-06-03,4282.553934806472,22
1.0,30.0,2011-06-10,4259.007266386101,23
1.0,30.0,2011-06-17,4256.369086307861,24
1.0,30.0,2011-06-24,4038.6568268638603,25
1.0,31.0,2011-05-06,2014.291289872959,18
1.0,31.0,2011-05-13,2282.740430114256,19
1.0,31.0,2011-05-20,1805.744139238919,20
1.0,31.0,2011-05-27,1607.0293022706717,21
1.0,31.0,2011-06-03,1904.262996281588,22
1.0,31.0,2011-06-10,1930.8445455163708,23
1.0,31.0,2011-06-17,1297.384228047678,24
1.0,31.0,2011-06-24,1368.1764048890798,25
1.0,32.0,2011-05-06,11354.909410819137,18
1.0,32.0,2011-05-13,14448.322305863914,19
1.0,32.0,2011-05-20,6779.360171032446,20
1.0,32.0,2011-05-27,7035.348124985541,21
1.0,32.0,2011-06-03,7533.682284732657,22
1.0,32.0,2011-06-10,6541.242227222612,23
1.0,32.0,2011-06-17,6847.272064124774,24
1.0,32.0,2011-06-24,7950.668516810592,25
1.0,33.0,2011-05-06,4893.095789608955,18
1.0,33.0,2011-05-13,4149.503294553086,19
1.0,33.0,2011-05-20,5078.855508745359,20
1.0,33.0,2011-05-27,5562.999831100637,21
1.0,33.0,2011-06-03,6005.557371520847,22
1.0,33.0,2011-06-10,4891.889871578374,23
1.0,33.0,2011-06-17,4823.2747170004895,24
1.0,33.0,2011-06-24,4201.7192983976,25
1.0,34.0,2011-05-06,13061.78535667533,18
1.0,34.0,2011-05-13,12487.4621408559,19
1.0,34.0,2011-05-20,12162.39032715937,20
1.0,34.0,2011-05-27,12886.112935706795,21
1.0,34.0,2011-06-03,15379.703663101707,22
1.0,34.0,2011-06-10,13860.438069822088,23
1.0,34.0,2011-06-17,11856.435042087975,24
1.0,34.0,2011-06-24,10991.70757549215,25
1.0,35.0,2011-05-06,3883.677177618985,18
1.0,35.0,2011-05-13,3526.9559252586037,19
1.0,35.0,2011-05-20,3199.1674633216167,20
1.0,35.0,2011-05-27,3135.7387456828433,21
1.0,35.0,2011-06-03,3543.222107479203,22
1.0,35.0,2011-06-10,2995.536324714572,23
1.0,35.0,2011-06-17,2816.2938861351863,24
1.0,35.0,2011-06-24,2832.3366682192714,25
1.0,36.0,2011-05-06,1843.5386348253885,18
1.0,36.0,2011-05-13,2237.6120836257537,19
1.0,36.0,2011-05-20,2850.2756209456197,20
1.0,36.0,2011-05-27,4045.865954921937,21
1.0,36.0,2011-06-03,5746.389795225936,22
1.0,36.0,2011-06-10,4061.14368844941,23
1.0,36.0,2011-06-17,3650.330739594188,24
1.0,36.0,2011-06-24,3609.3387378974653,25
1.0,37.0,2011-05-06,3262.700268411588,18
1.0,37.0,2011-05-13,2820.024025466323,19
1.0,37.0,2011-05-20,2796.409437143012,20
1.0,37.0,2011-05-27,2818.0207888570885,21
1.0,37.0,2011-06-03,3365.5881680311877,22
1.0,37.0,2011-06-10,3162.9753254528487,23
1.0,37.0,2011-06-17,2909.9730726549906,24
1.0,37.0,2011-06-24,3170.477795066109,25
1.0,38.0,2011-05-06,90967.65371348734,18
1.0,38.0,2011-05-13,70890.7961397993,19
1.0,38.0,2011-05-20,61717.90992866481,20
1.0,38.0,2011-05-27,68504.05009030575,21
1.0,38.0,2011-06-03,72706.97390680785,22
1.0,38.0,2011-06-10,80359.28423397268,23
1.0,38.0,2011-06-17,67010.07589357371,24
1.0,38.0,2011-06-24,58625.12461417938,25
1.0,40.0,2011-05-06,60370.41905155931,18
1.0,40.0,2011-05-13,55206.08816096479,19
1.0,40.0,2011-05-20,56340.032589469934,20
1.0,40.0,2011-05-27,56793.971241272884,21
1.0,40.0,2011-06-03,58210.37041653333,22
1.0,40.0,2011-06-10,55984.0457741985,23
1.0,40.0,2011-06-17,55158.92124150846,24
1.0,40.0,2011-06-24,53568.49285516296,25
1.0,41.0,2011-05-06,695.2546443179971,18
1.0,41.0,2011-05-13,673.7236062031524,19
1.0,41.0,2011-05-20,648.9418229718657,20
1.0,41.0,2011-05-27,521.2703993530239,21
1.0,41.0,2011-06-03,726.3274528763221,22
1.0,41.0,2011-06-10,755.7746590508985,23
1.0,41.0,2011-06-17,968.0257655253307,24
1.0,41.0,2011-06-24,992.1018748754658,25
1.0,42.0,2011-05-06,8786.27689424127,18
1.0,42.0,2011-05-13,7776.283808674724,19
1.0,42.0,2011-05-20,8052.685167070936,20
1.0,42.0,2011-05-27,8015.9451881943105,21
1.0,42.0,2011-06-03,8274.723896997997,22
1.0,42.0,2011-06-10,7848.121763285101,23
1.0,42.0,2011-06-17,8039.512520952471,24
1.0,42.0,2011-06-24,8202.834238335621,25
1.0,44.0,2011-05-06,5406.927689502825,18
1.0,44.0,2011-05-13,4695.393253241718,19
1.0,44.0,2011-05-20,4581.74628611767,20
1.0,44.0,2011-05-27,4221.684883540171,21
1.0,44.0,2011-06-03,4137.171857669071,22
1.0,44.0,2011-06-10,4308.400809014094,23
1.0,44.0,2011-06-17,4229.446637992538,24
1.0,44.0,2011-06-24,4394.913026193122,25
1.0,45.0,2011-05-13,-19.821984783479405,19
1.0,45.0,2011-05-20,-1.0485147931599776,20
1.0,45.0,2011-05-27,-3.5882385531063328,21
1.0,45.0,2011-06-10,-10.470426145022923,23
1.0,45.0,2011-06-24,-0.9406539874130821,25
1.0,46.0,2011-05-06,20808.93441400637,18
1.0,46.0,2011-05-13,20215.345636118735,19
1.0,46.0,2011-05-20,19745.048380058324,20
1.0,46.0,2011-05-27,21095.658148067603,21
1.0,46.0,2011-06-03,22833.38271541155,22
1.0,46.0,2011-06-10,20948.672664674996,23
1.0,46.0,2011-06-17,20231.15288063285,24
1.0,46.0,2011-06-24,21277.659629349197,25
1.0,48.0,2011-05-06,359.9418215703428,18
1.0,48.0,2011-05-13,421.77729592257873,19
1.0,48.0,2011-05-20,431.1992767421272,20
1.0,48.0,2011-05-27,315.5243466290505,21
1.0,48.0,2011-06-03,415.788842456832,22
1.0,48.0,2011-06-17,654.769341540474,24
1.0,49.0,2011-05-06,11959.150829486589,18
1.0,49.0,2011-05-13,10567.609202901407,19
1.0,49.0,2011-05-20,10661.290510771603,20
1.0,49.0,2011-05-27,9210.7951351216,21
1.0,49.0,2011-06-03,9922.261759001336,22
1.0,49.0,2011-06-10,11126.91096803876,23
1.0,49.0,2011-06-17,9737.819000165484,24
1.0,49.0,2011-06-24,10249.694823100272,25
1.0,52.0,2011-05-06,3241.280530202986,18
1.0,52.0,2011-05-13,3444.3264497960604,19
1.0,52.0,2011-05-20,2097.501506250553,20
1.0,52.0,2011-05-27,2108.472316692319,21
1.0,52.0,2011-06-03,1577.9564270011301,22
1.0,52.0,2011-06-10,2073.8559345943772,23
1.0,52.0,2011-06-17,1977.1368728321663,24
1.0,52.0,2011-06-24,1896.9982408909977,25
1.0,54.0,2011-05-06,57.66526182033974,18
1.0,54.0,2011-05-13,63.15858672178271,19
1.0,54.0,2011-05-20,-94.00133562364229,20
1.0,54.0,2011-06-03,21.66075549737704,22
1.0,54.0,2011-06-10,-20.82918659396549,23
1.0,54.0,2011-06-17,5.800629446256579,24
1.0,54.0,2011-06-24,40.93125683898958,25
1.0,55.0,2011-05-06,9661.724056392466,18
1.0,55.0,2011-05-13,9430.039136635163,19
1.0,55.0,2011-05-20,10233.139079051349,20
1.0,55.0,2011-05-27,10342.50825222095,21
1.0,55.0,2011-06-03,11590.008376852633,22
1.0,55.0,2011-06-10,12507.830148628005,23
1.0,55.0,2011-06-17,11267.691248794576,24
1.0,55.0,2011-06-24,10905.060890073446,25
1.0,56.0,2011-05-06,11695.108137534158,18
1.0,56.0,2011-05-13,8878.294477374218,19
1.0,56.0,2011-05-20,6565.088093184327,20
1.0,56.0,2011-05-27,5602.482377744905,21
1.0,56.0,2011-06-03,4784.2212992381965,22
1.0,56.0,2011-06-10,4119.166164117326,23
1.0,56.0,2011-06-17,4212.796101163533,24
1.0,56.0,2011-06-24,3330.562035042719,25
1.0,58.0,2011-05-06,1514.3528447351744,18
1.0,58.0,2011-05-13,1448.749253690741,19
1.0,58.0,2011-05-20,2450.852498139753,20
1.0,58.0,2011-05-27,3797.359101010985,21
1.0,58.0,2011-06-03,2699.273309254586,22
1.0,58.0,2011-06-10,4979.799091897472,23
1.0,58.0,2011-06-17,3476.7214266700066,24
1.0,58.0,2011-06-24,2745.3116287635967,25
1.0,59.0,2011-05-06,194.8767194725276,18
1.0,59.0,2011-05-13,123.87208081369113,19
1.0,59.0,2011-05-20,158.49110398820426,20
1.0,59.0,2011-05-27,147.50296356954436,21
1.0,59.0,2011-06-03,164.10264424101274,22
1.0,59.0,2011-06-10,119.42525228468526,23
1.0,59.0,2011-06-17,104.48557277332816,24
1.0,59.0,2011-06-24,-70.47431779367093,25
1.0,60.0,2011-05-06,1583.9115936585772,18
1.0,60.0,2011-05-13,1080.3205971262255,19
1.0,60.0,2011-05-20,1015.3549103818264,20
1.0,60.0,2011-05-27,1216.9397903231043,21
1.0,60.0,2011-06-03,1219.468269016816,22
1.0,60.0,2011-06-10,1200.2732262200047,23
1.0,60.0,2011-06-17,1089.2399782522302,24
1.0,60.0,2011-06-24,914.3336156767514,25
1.0,67.0,2011-05-06,17146.546388610517,18
1.0,67.0,2011-05-13,17473.58481036012,19
1.0,67.0,2011-05-20,6879.6311456992,20
1.0,67.0,2011-05-27,8145.236986683,21
1.0,67.0,2011-06-03,8304.09517644953,22
1.0,67.0,2011-06-10,6826.05476569875,23
1.0,67.0,2011-06-17,12001.864603477083,24
1.0,67.0,2011-06-24,11151.912350924704,25
1.0,71.0,2011-05-06,2246.2506503683144,18
1.0,71.0,2011-05-13,2220.6523759528136,19
1.0,71.0,2011-05-20,2270.30074316478,20
1.0,71.0,2011-05-27,1932.3193460750283,21
1.0,71.0,2011-06-03,2596.6617897529122,22
1.0,71.0,2011-06-10,2384.3133106684145,23
1.0,71.0,2011-06-17,2358.0832313100746,24
1.0,71.0,2011-06-24,2346.831425802915,25
1.0,72.0,2011-05-06,32854.01931374413,18
1.0,72.0,2011-05-13,35014.69783263174,19
1.0,72.0,2011-05-20,29441.320014710403,20
1.0,72.0,2011-05-27,29507.109491097606,21
1.0,72.0,2011-06-03,34655.81546773282,22
1.0,72.0,2011-06-10,33840.61568360296,23
1.0,72.0,2011-06-17,35733.26675464292,24
1.0,72.0,2011-06-24,33439.75945702461,25
1.0,74.0,2011-05-06,11464.53205888895,18
1.0,74.0,2011-05-13,10432.164821551318,19
1.0,74.0,2011-05-20,10835.480305094874,20
1.0,74.0,2011-05-27,11306.35964067748,21
1.0,74.0,2011-06-03,11791.458898928968,22
1.0,74.0,2011-06-10,11770.5959588038,23
1.0,74.0,2011-06-17,11825.227815926095,24
1.0,74.0,2011-06-24,10619.453922052655,25
1.0,79.0,2011-05-06,42847.34191180131,18
1.0,79.0,2011-05-13,29942.996712548134,19
1.0,79.0,2011-05-20,30313.093623016204,20
1.0,79.0,2011-05-27,29420.08841993654,21
1.0,79.0,2011-06-03,40672.82738474215,22
1.0,79.0,2011-06-10,32757.060888320615,23
1.0,79.0,2011-06-17,29856.66815588594,24
1.0,79.0,2011-06-24,28554.928618960723,25
1.0,80.0,2011-05-06,16056.116588603778,18
1.0,80.0,2011-05-13,15849.84663491913,19
1.0,80.0,2011-05-20,15607.12433122944,20
1.0,80.0,2011-05-27,15440.684994380295,21
1.0,80.0,2011-06-03,16316.296072467536,22
1.0,80.0,2011-06-10,17439.523528889127,23
1.0,80.0,2011-06-17,16921.459181251543,24
1.0,80.0,2011-06-24,15380.56832909731,25
1.0,81.0,2011-05-06,30889.40212117083,18
1.0,81.0,2011-05-13,29052.14183785487,19
1.0,81.0,2011-05-20,29049.449137043877,20
1.0,81.0,2011-05-27,28935.623866325885,21
1.0,81.0,2011-06-03,30970.398936929298,22
1.0,81.0,2011-06-10,30738.05515114771,23
1.0,81.0,2011-06-17,30244.9162348799,24
1.0,81.0,2011-06-24,28281.60226370595,25
1.0,82.0,2011-05-06,22414.450201898933,18
1.0,82.0,2011-05-13,21547.776025485367,19
1.0,82.0,2011-05-20,20832.810448574022,20
1.0,82.0,2011-05-27,21123.234213418447,21
1.0,82.0,2011-06-03,23159.370548258656,22
1.0,82.0,2011-06-10,22075.479458559425,23
1.0,82.0,2011-06-17,21887.161199769125,24
1.0,82.0,2011-06-24,21117.753452665293,25
1.0,83.0,2011-05-06,6302.67667001226,18
1.0,83.0,2011-05-13,5725.425323772149,19
1.0,83.0,2011-05-20,5366.381964091262,20
1.0,83.0,2011-05-27,4431.807230002559,21
1.0,83.0,2011-06-03,5374.084906924944,22
1.0,83.0,2011-06-10,5584.318162731469,23
1.0,83.0,2011-06-17,5543.159571292133,24
1.0,83.0,2011-06-24,4897.7879197343345,25
1.0,85.0,2011-05-06,3799.200686939384,18
1.0,85.0,2011-05-13,4532.1662703082875,19
1.0,85.0,2011-05-20,4328.5259321542435,20
1.0,85.0,2011-05-27,4490.406804677888,21
1.0,85.0,2011-06-03,4278.793280639311,22
1.0,85.0,2011-06-10,3150.20421204888,23
1.0,85.0,2011-06-17,3270.0261613143116,24
1.0,85.0,2011-06-24,3257.343620800038,25
1.0,87.0,2011-05-06,62636.39703619199,18
1.0,87.0,2011-05-13,55867.28990220743,19
1.0,87.0,2011-05-20,55067.73395266848,20
1.0,87.0,2011-05-27,54244.34148913341,21
1.0,87.0,2011-06-03,60357.312996667795,22
1.0,87.0,2011-06-10,57268.04184627252,23
1.0,87.0,2011-06-17,56850.746705402606,24
1.0,87.0,2011-06-24,56042.41425472962,25
1.0,90.0,2011-05-06,80541.72029984667,18
1.0,90.0,2011-05-13,74759.07395357656,19
1.0,90.0,2011-05-20,74421.08372837974,20
1.0,90.0,2011-05-27,73874.62421598862,21
1.0,90.0,2011-06-03,79261.84484672378,22
1.0,90.0,2011-06-10,80261.52226686402,23
1.0,90.0,2011-06-17,78790.56243583764,24
1.0,90.0,2011-06-24,73585.37416400033,25
1.0,91.0,2011-05-06,70576.23334077683,18
1.0,91.0,2011-05-13,68375.72646309187,19
1.0,91.0,2011-05-20,64631.45900546138,20
1.0,91.0,2011-05-27,59013.063866689175,21
1.0,91.0,2011-06-03,66096.32299958666,22
1.0,91.0,2011-06-10,76246.90999239248,23
1.0,91.0,2011-06-17,70922.41653512356,24
1.0,91.0,2011-06-24,61293.7773487245,25
1.0,92.0,2011-05-06,136605.20844108026,18
1.0,92.0,2011-05-13,125146.66955418813,19
1.0,92.0,2011-05-20,120745.89983236392,20
1.0,92.0,2011-05-27,112931.28893388317,21
1.0,92.0,2011-06-03,124627.3522885714,22
1.0,92.0,2011-06-10,134818.9481382265,23
1.0,92.0,2011-06-17,126791.17682237153,24
1.0,92.0,2011-06-24,109727.76839643133,25
1.0,93.0,2011-05-06,78672.92746026642,18
1.0,93.0,2011-05-13,74995.20702272854,19
1.0,93.0,2011-05-20,69572.73670642092,20
1.0,93.0,2011-05-27,67070.85783316023,21
1.0,93.0,2011-06-03,78599.6029440669,22
1.0,93.0,2011-06-10,80090.10777977496,23
1.0,93.0,2011-06-17,75726.52628840148,24
1.0,93.0,2011-06-24,65820.42365943469,25
1.0,94.0,2011-05-06,71709.69837113975,18
1.0,94.0,2011-05-13,83594.57239145173,19
1.0,94.0,2011-05-20,65164.377660421116,20
1.0,94.0,2011-05-27,64377.74987827374,21
1.0,94.0,2011-06-03,71184.75148432089,22
1.0,94.0,2011-06-10,69006.6574859353,23
1.0,94.0,2011-06-17,69858.38658244668,24
1.0,94.0,2011-06-24,66176.34134728221,25
1.0,95.0,2011-05-06,131374.08010296355,18
1.0,95.0,2011-05-13,123757.93152623082,19
1.0,95.0,2011-05-20,127187.84470691922,20
1.0,95.0,2011-05-27,124692.89162704366,21
1.0,95.0,2011-06-03,135409.16100190225,22
1.0,95.0,2011-06-10,138971.98802144843,23
1.0,95.0,2011-06-17,135213.96219241637,24
1.0,95.0,2011-06-24,125655.79909986648,25
1.0,96.0,2011-05-06,32151.396755375536,18
1.0,96.0,2011-05-13,32350.97839941141,19
1.0,96.0,2011-05-20,32323.503222130807,20
1.0,96.0,2011-05-27,32107.509841807754,21
1.0,96.0,2011-06-03,32048.97138792333,22
1.0,96.0,2011-06-10,32309.414026409955,23
1.0,96.0,2011-06-17,32397.72301996556,24
1.0,96.0,2011-06-24,32347.74790973273,25
1.0,97.0,2011-05-06,37969.65331341136,18
1.0,97.0,2011-05-13,35833.0831498047,19
1.0,97.0,2011-05-20,35310.12175265044,20
